patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11219502,"Embodiments relate to transformative shape-memory polymer tissue cavity markers and corresponding systems and deployment methods. In one embodiment, a tissue cavity marker for delivery to a tissue cavity via a minimally invasive surgical incision includes a transformative body having a first three-dimensional shape in a permanent state and a second three-dimensional shape different from the first three-dimensional shape in a temporary state, the transformative body comprising a shape-memory polymer material and being automatically transformable between the temporary state for delivery to a tissue cavity and the permanent state for residence within the tissue cavity by application of a stimulus; and at least one radiopaque marker coupled to the transformative body.","Transformative shape-memory polymer tissue cavity marker devices, systems and deployment methods","A tissue cavity marker for delivery to a tissue cavity via a minimally invasive surgical incision, the tissue cavity marker comprising: a transformative body having a first three-dimensional shape in a permanent state and a second three-dimensional shape different from the first three-dimensional shape in a temporary state, the transformative body comprising a shape-memory polymer material and being automatically transformable between the temporary state for delivery to a tissue cavity and the permanent state for residence within the tissue cavity by application of a stimulus; and at least one radiopaque marker comprising a structure defining an aperture through which a portion of the transformative body passes.",A61B,"  The present invention relates to a tissue cavity marker for delivery to a tissue cavity via a minimally invasive surgical incision. The marker comprises a transformative body made of a shape-memory polymer material that can change its three-dimensional shape in response to an external stimulus. In its permanent state, the transformative body has one three-dimensional shape, while in its temporary state, it takes on a different three-dimensional shape for delivery to the tissue cavity. The marker also includes at least one radiopaque marker with an aperture through which a portion of the transformative body passes. Once inside the tissue cavity, the transformative body returns to its permanent state, providing a visible indicator of the marker's location within the tissue."
11219508,"An orthodontic device having at least one first bearing element configured for bearing on the left-hand side of an upper jaw of a patient to be treated, at least one second bearing element configured for bearing on the right-hand side of the jaw and a central actuator for modulating a distance between the bearing element in order to expand the palate of the patient. The device further includes a mechanical rotary link between the actuator and the first bearing element and a mechanical rotary link between the actuator and the second bearing element in order to allow geometric adjustment while the device is being fitted in the mouth of the patient, at least in the vertical direction, the anterior-posterior direction, or the transverse direction.",Palatal expansion device (palatal expander),"An orthodontic device, comprising: a first set of first beams, configured to bear on respective first teeth of a left side of a jaw of a patient to be treated; a second set of second beams configured to bear on respective second teeth of a right side of said jaw; and one central jack for modulating a separation of said first set of beams and second set of beams, first angular adjustment mechanisms, each disposed between the central jack and a respective first beam of said first set of beams and second angular adjustment mechanisms, each disposed between the central jack and a respective second beam of said second set of beams to allow a geometric adjustment of the device at least in the vertical direction or the anterior-posterior direction during a placement of the device in the patient's mouth, wherein the first angular adjustment mechanisms and the second angular adjustment mechanisms each comprise joint balls.",A61B,"  The present invention relates to an orthodontic device designed for adjusting the position of teeth in a patient's jaw during treatment. The device comprises a first set of beams that bear on respective teeth on the left side of the jaw, and a second set of beams that bear on respective teeth on the right side of the jaw. A central jack is provided for modulating the separation of the first set of beams and the second set of beams, while first angular adjustment mechanisms and second angular adjustment mechanisms are disposed between the central jack and each beam to allow geometric adjustments in at least the vertical or anterior-posterior direction during placement in the patient's mouth. The adjustment mechanisms comprise joint balls for facilitating movement."
11219515,An incontinence treatment device has first and second anchor assemblies. At least one of the first anchor assembly and the second anchor assembly is adjustable along the device and has a collar disposed over a body with a strand coupled to the device and located between the body and the collar.,Incontinence treatment device having a first anchor assembly and a second anchor assembly,"An incontinence treatment device, the device comprising: a first anchor assembly; a second anchor assembly; and a strand; wherein at least one of the first anchor assembly and the second anchor assembly comprises an adjustable anchor that is positionally adjustable along the strand, the adjustable anchor comprising: a body defining a longitudinal body axis, and a collar defining a longitudinal collar axis, the collar comprising a wall, with the collar disposed over the body to locate the longitudinal body axis substantially parallel and laterally offset relative to the longitudinal collar axis; wherein the strand extends through the wall of the collar and is located between the body and the collar, with the strand extending around a portion of the body such that the strand is frictionally engaged between the body and the collar.",A61B,"  The present invention relates to an incontinence treatment device designed to provide comfortable and secure placement for individuals experiencing bladder control issues. The device consists of a first anchor assembly, a second anchor assembly, and a strand that connects the two anchors. At least one of the anchors features an adjustable anchor that can be positioned along the strand, allowing for customized placement and comfort. The collar of the adjustable anchor is made up of a wall that surrounds the body, with the collar disposed over the body to align the longitudinal body axis parallel and laterally offset relative to the longitudinal collar axis. The strand extends through the wall of the collar and is located between the body and the collar, frictionally engaging the strand between the body and the collar. This design provides a secure and comfortable fit for individuals experiencing incontinence, allowing them to lead a more active and confident life."
11219517,"Funnel-trap type devices made of shape-set (e.g., heatset) braid for delivery and/or retrieval of Inferior Vena Cava (IVC) filters or other medical devices are described. Delivery and/or retrieval devices, kits in which they are included, methods of use and methods of manufacture are all contemplated herein.",Inferior Vena Cava filter and retrieval systems,"A method of retrieval of an inferior vena cava (IVC) filter from a body using a flexible distal extension of an elongate shaft, wherein the flexible distal extension is folded-back inwardly at a heatset fold to form a proximal opening, and wherein the proximal opening is sized to receive and pass an end of the IVC filter beyond the proximal opening, wherein the proximal opening is not directly attached to the elongate shaft, the method comprising: moving the flexible distal extension over the end of the IVC filter such that the end of the IVC filter passes through the proximal opening; capturing at least the end of the IVC filter in a pocket within the flexible distal extension; and retrieving the IVC filter from the body.",A61B,"  The abstract for the patent claim describes a method of retrieving an inferior vena cava (IVC) filter from a body using a flexible distal extension of an elongate shaft. The method involves moving the flexible distal extension over the end of the IVC filter, capturing at least the end of the IVC filter in a pocket within the flexible distal extension, and retrieving the IVC filter from the body. The proximal opening in the flexible distal extension is sized to receive and pass the end of the IVC filter beyond the proximal opening, and is not directly attached to the elongate shaft. This design allows for the efficient and secure retrieval of the IVC filter from the body using a minimally invasive approach."
11219519,"A suspensory fixation device has an elongated anchor member adapted to be transversely situated at the exit of a bone tunnel. A graft supporting loop member formed of a pair of parallel suture limbs extending from a bight portion is suspended transversely from the anchor member and has a loop length which is adjustable so the graft ligament can be supported in the bone tunnel at varying distances from the anchor member. When a graft ligament is attached to the saddle end of the loop member, the length may be shortened by pulling distally on the pair of limbs to pull the graft ligament into the bone tunnel. When tension is applied to the loop member by the graft pulling the loop proximally, the bight portion of the suture automatically locks the graft supporting loop member in place.",Suspensory graft fixation with adjustable loop length,"A suspensory graft fixation device for securing a replacement graft ligament in a bone tunnel comprising: an elongated anchor member adapted to be situated transversely adjacent a distal end of said bone tunnel, the elongated anchor member comprising a top surface and a bottom surface, a traverse recessed portion formed on the top surface, a pair of parallel suture receiving apertures located within the traverse recessed portion for receiving a first suture passing therethrough, a bridge portion formed between the pair of parallel suture receiving apertures to suspend and frictionally engage a graft supporting loop element, and a suture return aperture for receiving a hollow-core suture passing therethrough in a distal direction, wherein the pair of parallel suture receiving apertures and the suture return aperture pass through the anchor member from the top surface to the bottom surface; a first suture folded on itself to form a bight, wherein the bight is situated adjacent the traverse recessed portion of the elongated anchor member, and a pair of parallel suture limbs extending from the bight and through the pair of parallel suture receiving apertures from the top surface to the bottom surface of the elongated anchor member; a hollow-core suture threaded through the suture return aperture and between the bight and the traverse recessed portion of the elongated anchor member along a predetermined path wherein a proximal end of the hollow-core suture is situated at a point proximal to the elongated anchor member and a distal end of the hollow-core suture is situated at a point distal to the elongated anchor member, a portion of the predetermined path formed into a graft supporting loop element for connecting the elongated anchor member and the replacement graft ligament, the graft supporting loop element adapted to support the replacement graft ligament in the bone tunnel proximally of the distal end of the bone tunnel and at a selected predetermined distance from the distal end of the bone tunnel; wherein: a portion of each of the parallel suture limbs is positioned within the proximal end of the hollow-core suture at a point proximal to the elongated anchor member; the bight is configured to automatically lock the graft supporting loop element at the predetermined distance upon tension being applied to the graft supporting loop element in a proximal direction causing the bight to frictionally engage the graft supporting loop element between the bight and the traverse recessed portion of the elongated anchor member; and when tension is applied to the hollow-core suture in the proximal direction, the proximal end of the hollow-core suture that surrounds the portion of each of the parallel suture limbs is configured to constrict around the portion of each of the parallel suture limbs.",A61B,"  The present invention relates to a suspensory graft fixation device for securing a replacement graft ligament in a bone tunnel. The device comprises an elongated anchor member with a top surface and a bottom surface, featuring a traverse recessed portion, a pair of parallel suture receiving apertures, and a suture return aperture. The device also includes a first suture folded on itself to form a bight, and a pair of parallel suture limbs extending from the bight through the parallel suture receiving apertures. Additionally, a hollow-core suture is threaded through the suture return aperture and between the bight and the traverse recessed portion of the elongated anchor member along a predetermined path. When tension is applied to the graft supporting loop element in a proximal direction, the bight automatically locks the graft supporting loop element at a selected distance from the distal end of the bone tunnel, and when further tension is applied, the proximal end of the hollow-core suture constricts around the portion of each of the parallel suture limbs. This device provides a secure and reliable fixation for replacement graft ligaments in bone tunnels."
11219523,"Disclosed herein are annular prosthetic devices, such as annuloplasty rings, that include suture clips integrated into or mounted within an annular frame. The clips can quickly secure to sutures to obviate the need to tied knots in the sutures during implantation. Embodiments comprise an annular frame having an open central region and a plurality of suture clips spaced angularly apart around the frame. Each of the suture clips can comprise two opposing tabs that extend toward each other such that the suture clip forms a gripping region between ends of the tabs and the gripping region is configured to grip a suture inserted through the suture clip between the two tabs. The annular frame and the plurality of suture clips can be formed from a single piece of flat material with the suture clip tabs being formed by laser cutting the piece of flat material, or the suture clips can be movable along a track formed in the annular frame.",Annulus rings with suture clips,"A device for implantation at a native heart valve region, comprising: a frame; and a plurality of suture clips, wherein the plurality of suture clips are integral with the frame, permanently fixed to the frame, or contained within the frame; wherein each of the plurality of suture clips comprises two opposing tabs that extend toward each other such that the suture clip forms a gripping region between the two tabs, the gripping region configured to grip a suture inserted through the suture clip between the two tabs; and wherein the suture clips are configured to engage sutures inserted through the gripping region to restrict the inserted sutures from moving through the suture clips in a direction opposite of insertion.",A61B,"  The present invention relates to a device for implantation at a native heart valve region, comprising a frame and multiple suture clips. The suture clips are integrated with the frame, permanently fixed to it, or contained within it. Each clip has two opposing tabs that extend towards each other, forming a gripping region between them. This gripping region is designed to securely hold sutures inserted through the clip, restricting their movement in a direction opposite to insertion. The device provides a secure and reliable means of implantation for heart valve repair or replacement."
11219526,"The exemplary embodiments of the present disclosure are described and illustrated below to encompass methods and devices for designing patient specific prosthetic cutting jigs and, more specifically, to devices and methods for segmenting bone of the knee and the resulting cutting guides themselves. Moreover, the present disclosure relates to systems and methods for manufacturing customized surgical devices, more specifically, the present disclosure relates to automated systems and methods of arthroplasty cutting guides, systems and methods for image segmentation in generating computer models of knee joint.",Method of generating a patient-specific bone shell,"A method for generating a bone model from radiographic images comprising: obtaining a calibration target with at least one radio opaque member having a geometry with a recognizable orientation; imaging a bone with the calibration target in a known pose; recognizing the geometry by image processing of the imaging; determining pose parameters from the geometry and the known pose, where determining the pose parameters includes associating the geometry of each radio opaque member of the at least one radio opaque member with a corresponding three dimensional radio opaque member of at least one three dimensional radio opaque member; and generating and outputting a bone contour from the imaging and the pose parameters.",A61B,"  The present invention relates to a method for generating a bone model from radiographic images, which involves obtaining a calibration target with at least one radio opaque member having a geometry that can be recognized in the imaging process. The calibration target is placed in a known pose during the imaging process, and the geometry of each radio opaque member is recognized through image processing. The pose parameters are then determined by associating the geometry of each radio opaque member with a corresponding three dimensional radio opaque member. Finally, a bone contour is generated and outputted based on the imaging and the pose parameters. This method provides an accurate and efficient way to generate a bone model from radiographic images, which can be used in various applications such as surgical planning, disease diagnosis, and drug development."
11219527,"A device provides a variety of fracture fixation options should a fracture occur after total hip arthroplasty or total knee arthroplasty, and provides associated methods and apparatus for application of provided fixation. The ability to pre-engineer fracture fixation contingent solutions into femoral or tibial components provides for a distinct clinical advantage in the planning and execution for periprosthetic fracture fixation. Said methods and apparatus include targeting devices which allow for intimate association of fixed angle locking screws in pre-drilled holes in an existing prosthetic, femoral nail, or other components including additional fixation components. Such apparatus and methods further include the use of alignment devices and other components to allow for ease of repair of fractures utilizing the pre-engineered solutions.",Combination intra-medullary and extra-medullary fracture stabilization with aligning arm,"A fracture fixation apparatus for securing a plurality of bone segments including at least one fracture between the plurality of bone segments, comprising: an intramedullary structure; one or more intramedullary fasteners; wherein the intramedullary structure comprises a plurality of intramedullary structure clearance holes for accepting one or more of the intramedullary fasteners; an extramedullary structure; one or more extramedullary fasteners; wherein the extramedullary structure comprises a plurality of extramedullary structure clearance holes for accepting one or more of the extramedullary fasteners; an aligning arm, for mechanically registering the intramedullary structure and the extramedullary structure; wherein the aligning arm comprises one or more first alignment features for providing mechanical alignment of at least one of the intramedullary fasteners with respective ones of the intramedullary structure clearance holes, so as to allow for the insertion of the at least one intramedullary fasteners within the respective ones of the intramedullary structure clearance holes in mechanical registration; wherein the aligning arm further comprises one or more second alignment features for providing mechanical alignment of at least one of the extramedullary fasteners with respective ones of the extramedullary structure clearance holes, so as to allow for the insertion of the at least one extramedullary fasteners within the respective ones of the extramedullary structure clearance holes in mechanical registration; and wherein the aligning arm further comprises one or more third alignment features for providing mechanical alignment of at least one additional screw with both at least one of the extramedullary structure clearance holes and with at least one of the intramedullary structure clearance holes, so as to allow for insertion of the at least one additional screw within at least one respective extramedullary structure clearance hole and at least one respective intramedullary structure clearance hole in mechanical registration.",A61B,"  The present patent claim relates to a fracture fixation apparatus for securing a plurality of bone segments, including at least one fracture between the bone segments. The device comprises an intramedullary structure with clearance holes for accepting intramedullary fasteners, an extramedullary structure with clearance holes for accepting extramedullary fasteners, and an aligning arm for mechanically registering the intramedullary structure and extramedullary structure. The aligning arm includes first alignment features for providing mechanical alignment of intramedullary fasteners with respective intramedullary structure clearance holes, second alignment features for providing mechanical alignment of extramedullary fasteners with respective extramedullary structure clearance holes, and third alignment features for providing mechanical alignment of additional screws with both extramedullary structure clearance holes and intramedullary structure clearance holes. The device allows for the insertion of intramedullary fasteners within intramedullary structure clearance holes in mechanical registration, extramedullary fasteners within extramedullary structure clearance holes in mechanical registration, and additional screws within at least one respective extramedullary structure clearance hole and at least one respective intramedullary structure clearance hole in mechanical registration."
11219528,An orthopedic assembly includes a tibial prosthesis that includes a body that defines an anterior side and a posterior side. The body further includes a recess in the anterior side of the joint prosthesis and a plurality of openings that extend through the body from the anterior side to the posterior side thereof. At least a first and second opening of the openings are positioned at respective lateral and medial sides of a longitudinal axis of the tibial prosthesis. A modular insert is positioned within the recess of the body such that at least a portion of the modular insert is positioned between the openings of the body. The modular insert is formed separately from the tibial prosthesis and has a porous outer surface to promote tissue ingrowth.,Fixation devices and prostheses for soft tissue connection to the same,"An orthopedic assembly comprising: a tibial prosthesis comprising a metaphyseal portion having a body defining a tibial tray region, an anterior side, and a posterior side, the body further defining a recess in the anterior side of the body of the metaphyseal portion and a plurality of openings extending through the body from the anterior side to the posterior side thereof, at least a first opening and second opening of the openings being positioned at respective lateral and medial sides of a longitudinal axis of the body of the metaphyseal portion; a modular insert positioned within the recess of the body such that at least a portion of the modular insert is positioned between the openings of the body, the modular insert being formed separately from the body of the metaphyseal portion and having a porous outer surface to promote tissue ingrowth; and a filamentary fixation device extending through the first and second openings of the body, the filamentary fixation device being made entirely of a length of woven material configured to promote tissue ingrowth, wherein the first and second openings each define a posterior aperture and an anterior aperture, wherein the filamentary fixation device has a first free end and a second free end, the first and second free ends extending through the posterior and anterior apertures of the respective first and second openings such that the first and second free ends are positioned at the anterior side of the body of the metaphyseal portion and overlap each other in an X-shaped arrangement.",A61B,"  The present patent disclosure relates to an orthopedic assembly for promoting tissue ingrowth and fixation in a metaphyseal portion of a tibial prosthesis. The assembly includes a modular insert formed separately from the body of the metaphyseal portion, having a porous outer surface to promote tissue ingrowth. A filamentary fixation device is positioned within the body of the metaphyseal portion and extends through openings in the body, with first and second free ends that overlap each other in an X-shaped arrangement at the anterior side of the body. The filamentary fixation device is made entirely of a length of woven material configured to promote tissue ingrowth. The assembly provides a secure and stable fixation for the modular insert, promoting optimal functioning of the prosthesis."
11219534,"A surgical instrument comprises an outer sleeve including an inner surface that defines a cavity. An inner shaft is fixed with the outer sleeve and extends within the cavity. The inner shaft includes a drive engageable in a torque interface with a first mating surface of a bone fastener. An inner sleeve is disposed between the inner shaft and the outer sleeve. The inner sleeve is axially fixed and rotatable relative to the outer sleeve. The inner sleeve includes an element connectable in a connection interface with a second mating surface of the bone fastener. Systems, spinal implants and methods are disclosed.",Spinal implant system and method,"A surgical instrument comprising: an outer sleeve defining a longitudinal axis and including an inner surface that defines a cavity; an inner shaft fixed with the outer sleeve such that the inner shaft is prevented from translating relative to the outer sleeve in opposite directions along the longitudinal axis, the inner shaft extending within the cavity, the inner shaft including a drive engageable with a first mating surface of a bone fastener; and an inner sleeve disposed between the inner shaft and the outer sleeve, the inner sleeve being axially fixed and rotatable relative to the outer sleeve, the inner sleeve including an element connectable with a second mating surface of the bone fastener, the inner sleeve comprising a proximal end including an actuator and a distal end including the element, the actuator being rotatable relative to the outer sleeve and prevented from translating relative to the outer sleeve in opposite directions along the longitudinal axis.",A61B,"  The present invention relates to a surgical instrument designed for securing bone fasteners. The instrument comprises an outer sleeve defining a longitudinal axis and including an inner surface that defines a cavity, an inner shaft fixed with the outer sleeve, an inner sleeve disposed between the inner shaft and the outer sleeve, and an actuator located at the proximal end of the inner sleeve. The inner shaft includes a drive engageable with a first mating surface of the bone fastener, while the inner sleeve includes an element connectable with a second mating surface of the bone fastener. The inner sleeve is axially fixed and rotatable relative to the outer sleeve, and the actuator is rotatable relative to the outer sleeve but prevented from translating relative to the outer sleeve in opposite directions along the longitudinal axis. This design enables secure attachment of bone fasteners using a minimally invasive approach."
11219543,"An implant configured for ingestion by a patient. After the implant has been swallowed by the patient and is disposed within the target location, e.g. the patient's stomach, an inflation subcomponent causes the implant to expand from a compact delivery state to an expanded, volume-occupying, deployed state. In the deployed state the implant creates a sensation of satiety in the patient stomach and thereby aids in limiting food intake and obesity. After a predetermined time a deflation subcomponent is actuated and the implant reduces in size so as to allow it to pass through the remainder of the patient's digestive track. The device may further incorporate tracking and visualization subcomponents, as well as pharmaceutical delivery subcomponents.",Intragastric device,"A drug delivery system comprising: a volume-occupying subcomponent comprising a self-sealing valve system attached to a wall of a balloon in a central lumen of the balloon by an adhesive with a shear force greater than about 40 N, the self-sealing valve system comprising a septum, a retaining structure, and a continuous ring, wherein the septum has a durometer that is less than a durometer of the retaining structure, wherein the continuous ring is configured to exert a compressive force on the septum, wherein the volume-occupying subcomponent has a weight of less than about 15 g, wherein the volume-occupying subcomponent is configured to have a shape upon full inflation selected from the group consisting of ellipsoid, spheroid, and oblate spheroid, and wherein the volume-occupying subcomponent is configured to have a volume of from about 90 cm 3 to about 350 cm 3 upon full inflation; and a drug delivery subcomponent.",A61B,"  The present invention relates to a drug delivery system comprising a volume-occupying subcomponent and a drug delivery subcomponent. The volume-occupying subcomponent is designed with a self-sealing valve system attached to a wall of a balloon in a central lumen of the balloon by an adhesive with a shear force greater than about 40 N. The self-sealing valve system includes a septum, a retaining structure, and a continuous ring, wherein the septum has a durometer that is less than a durometer of the retaining structure. The continuous ring is configured to exert a compressive force on the septum, and the volume-occupying subcomponent has a weight of less than about 15 g. The volume-occupying subcomponent is configured to have a shape upon full inflation selected from the group consisting of ellipsoid, spheroid, and oblate spheroid, and has a volume of from about 90 cm3 to about 350 cm3 upon full inflation. The drug delivery subcomponent is designed to deliver a therapeutic agent to a target site within the body."
11219544,"A device for assisting a wearer in rotationally moving an ankle joint. A drive mechanism coaxially rotates with the ankle joint using a drive motor; a control device controls the drive motor. A storage stores a basic movement pattern and a corrected movement pattern that represent time-series changes in ankle joint angle in a gait cycled. A calculator obtains the corrected movement pattern by correcting the basic movement pattern based on input operation. The basic movement pattern is represented by a polygonal line or a Bézier curve, each of which includes a plurality of predetermined points serving as inflection points, or a combination of thereof. The calculator generates the corrected movement pattern corrected by adjusting positions of the plurality of predetermined points on the basic movement pattern, and, based on the corrected movement pattern, the control device controls driving provided by the drive motor.",Walking motion assist device,"A walking motion assist device for assisting a wearer in rotationally moving an ankle joint of the wearer, the walking motion assist device comprising: a drive motor; a drive shaft that is capable of rotating coaxially with the ankle joint by way of the drive motor; a control device that controls driving provided by the drive motor; a storage that stores a basic movement pattern and a corrected movement pattern that represent time-series changes in ankle joint angle in a gait cycle; and a calculator that obtains the corrected movement pattern by correcting the basic movement pattern based on input by an operator, wherein the basic movement pattern is displayed on a display operation device by a polygonal line, a Bézier curve, or a combination of the polygonal line and the Bézier curve, each of the polygonal line, the Bézier curve, and the combination of the polygonal line and the Bézier curve includes only four points serving as inflection points corresponding to heel and toe contact, heel off, toe off, and midswing in the gait cycle in an order, of the heel and toe contact, the heel off, the toe off, and the midswing, wherein the calculator generates the corrected movement pattern corrected by adjusting positions of the inflection points on the basic movement pattern, and wherein the control device controls driving provided by the drive motor based on the corrected movement pattern.",A61B,"  The present invention relates to a walking motion assist device designed to aid a wearer in rotating their ankle joint during gait cycle. The device comprises a drive motor, drive shaft, control device, storage, and calculator. The basic movement pattern is displayed on a display operation device using polygonal line, Bézier curve, or a combination of both, each consisting of four points representing heel and toe contact, heel off, toe off, and midswing in the gait cycle. The calculator corrects the basic movement pattern by adjusting positions of the inflection points, and the control device controls driving provided by the drive motor based on the corrected movement pattern. This invention aims to provide a more accurate and efficient walking motion assist device for individuals with mobility issues or those who require assistance with their gait cycle."
11219545,"A spine support device includes a support plate having front and rear faces, a central opening, and a pair of stabilizing stirrups formed on the rear face of the support plate in spaced parallel relationship to augment the support provided by the support plate when positioned at its front face in contact with a portion of a person's back surrounding a region of spinal vertebra visible through the central opening in the support plate. The support plate has opposing inner side edge portions at opposing sides of the central opening and opposite peripheral side edge portions spaced outwardly therefrom with the stabilizing stirrups therebetween. The opposing inner side edge portions and the opposite peripheral side edge portions of the support plate have respective alternating peak and valley shapes for accommodating interconnecting facets of the spinal vertebra region visible through the central opening in the support plate.",Spine support device for maintaining anatomical alignment and stability,"A spinal support device, comprising: a pliable support plate partially defined by a contiguous peripheral edge adjoining opposite front and rear pliable support plate faces, and by a longitudinal opening extending completely through the pliable support plate and overlying a corresponding predetermined spine segment of a spinal support device user's spine when the spinal support device is adhered to a posterior surface of the spinal support device user's body during use, wherein the predetermined spine segment of the spinal support device user's spine includes a contiguous series of individual spinal vertebra and interconnecting facets of said contiguous series of individual spinal vertebra; an adhesive layer disposed upon the pliable support plate front face for facilitating releasable adhesive attachment of the pliable support plate directly to said posterior surface of the spinal support device user's body; and a pair of vertically-oriented longitudinal stabilizing stirrups integrated with the rear face of the pliable support plate in a spaced-apart parallel relationship to one another, each one of said pair of vertically-oriented longitudinal stabilizing stirrups having a rigidity adequate to impart a predefined desired degree of spinal support to said predetermined spine segment in a manner limiting spinal flexion thereof, thereby augmenting support provided by the pliable support plate following said releasable adhesive attachment of the front face of the pliable support plate to the posterior surface of the spinal support device user's body, the pair of vertically-oriented longitudinal stabilizing stirrups enabling freedom of rotational movement of the corresponding predetermined spine segment of the spinal support device user's spine extending beneath an area of the posterior surface of the spinal support device user's body that remains exposed through the vertically-oriented longitudinal opening of the pliable support plate after the spinal support device is adhered to the posterior surface of the spinal support device user's body.",A61B,"  The present invention relates to a spinal support device that provides enhanced support and stability to a predetermined segment of a user's spine. The device comprises a pliable support plate with a contiguous peripheral edge, a longitudinal opening extending through the plate, and an adhesive layer for attaching the plate to the user's body. The device also includes vertically-oriented longitudinal stabilizing stirrups integrated into the rear face of the plate, which provide additional support and stability to the predetermined spine segment. The stirrups are designed to limit spinal flexion while allowing for freedom of rotational movement, providing enhanced support and comfort to the user."
11219546,A cervical collar that facilitates therapeutic hypothermia is provided and includes a cooling device having a front portion and a back portion fixedly coupled to the front portion on one side and removably coupled to the front portion on an opposite side. A fastening device removably couples the back portion to the front portion on the opposite side. The cooling device induces hypothermia in at least a portion of a patient. A sensor is provided that measures a physical characteristic of the patient.,Cervical collar,"A system that facilitates therapeutic hypothermia comprising: a collar including: a bladder having a front portion and a back portion fixedly coupled to the front portion on one side and removably coupled to the front portion on an opposite side; and, wherein the bladder selectively targets blood flowing through cerebral circulation arteries thereby changing a temperature of the blood flowing through the cerebral circulation arteries to a patient's brain.",A61B,"  The patent claim describes a system for therapeutic hypothermia that includes a collar with a bladder that selectively targets blood flowing through cerebral circulation arteries, changing the temperature of the blood flowing to the patient's brain. This innovative design allows for precise control over the cooling process, providing a safe and effective means of reducing brain temperature for therapeutic purposes."
11219548,"In accordance with embodiments of the present disclosure, a flexible and non-absorbent vaginal insert device shaped to be held securely in place in a vagina when inserted, so as to improve symptoms associated with pelvic organ prolapse or urinary incontinence or both, is provided. The device is designed to be relatively easy to insert and remove. An applicator may be used to aid with insertion. The vaginal insert device comprises an upper portion, having a cone-shaped body, having a circular transverse cross-section throughout its length, having a wall with an interior side and an exterior side, an upper open end, a lower end, and a hollow interior, wherein the upper open end of the upper portion is the innermost portion of the device during insertion, and wherein the wall of the upper portion can be squeezed to make the upper portion more compact for easier insertion of the device, and wherein after insertion the wall expands back to its original shape. The device further comprises an exterior rim surrounding and protruding from the exterior side of the wall and being adjacent to the upper open end, and a plurality of ridges surrounding and protruding from the exterior side of the wall, and a removal portion extending from said lower end of said upper portion to assist in removal of the device. The device can also comprise one or more ventilation openings.",Flexible cone-shaped intra-vaginal support device,"A vaginal insert device, comprising: an upper portion having a cone shaped body and a hollow interior; a rim adjacent an upper open end of the cone shaped body, the rim surrounding and protruding from an exterior surface of the cone shaped body and having a thickness of about 6.0 mm; a plurality of ridges on an exterior side of the cone shaped body and spaced apart from a top of the upper portion to a lower end of the upper portion; and a ventilation opening located at the lower end of the upper portion, wherein the cone shaped body has a compact position is configured to allow for insertion into a vagina and an expanded position configured to securely hold the vaginal insert device in the vagina, wherein, in the expanded position, the rim imposes pressure on the urethral sphincter at the bladder neck, and wherein the vaginal insert device manages, improves, eliminates or prevents symptoms associated with pelvic organ prolapse, urinary incontinence, or both pelvic organ prolapse and urinary incontinence.",A61B,"  The present invention relates to a vaginal insert device designed to manage, improve, eliminate or prevent symptoms associated with pelvic organ prolapse (POP), urinary incontinence (UI), or both POP and UI. The device comprises an upper portion with a cone-shaped body and a hollow interior, a rim surrounding the upper open end of the cone-shaped body, and a plurality of ridges on the exterior side of the cone-shaped body. In its compact position, the device is configured for insertion into the vagina, and in its expanded position, the rim applies pressure to the urethral sphincter at the bladder neck, securing the device in place. The device improves or eliminates symptoms associated with POP and/or UI by managing the movement of the pelvic organs and providing support to the urethral sphincter."
