patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11213366,There is provided a medical support device for holding and positioning a needle. This device is particularly useful for positioning needles in a less invasive puncture treatment. This device comprises two rotational elements and at least one needle guide attached to a rotational element and. The needle guide guides the direction of insertion of a needle-like instrument and includes a guide portion that guides a needle or other needle-like instrument where the puncture point of the needle in a first position is different from the puncture point when the needle guide guides the needle in a second position.,Medical support device,"1. A medical support device, comprising: a first element having a first rotation axis and a first rotational degree of freedom; a second element having a second rotation axis, the second element is attached to the first element wherein the second rotation axis intersects with the first rotation axis; a needle guide that is attachable to the second element having a first guide portion that guides a first needle-like instrument through a first puncture starting point and a second guide portion that guides a second needle-like instrument through a second puncture starting point which is different from the first puncture starting point, an angle calculation unit configured to determine possible angles of the first element and the second element on the basis of specified target positions and the arrangement of first element and the second element and the needle guide; and an interference analysis unit configured to determine, with respect to the specified different target positions, insertion directions of the first needle-like instrument and second needle-like instrument, without interference between the first needle-like instrument and second needle-like instrument.",A61B,"**Abstract**

This invention relates to a medical support device for guiding multiple needle-like instruments to target positions in a patient's body, ensuring that the needle-like instruments do not interfere with each other during insertion. The device comprises a first element with a first rotation axis and a second element attached to the first element with a second rotation axis intersecting the first rotation axis. A needle guide is attachable to the second element, having guide portions for guiding first and second needle-like instruments through different puncture starting points. The device also includes an angle calculation unit that determines possible angles of the first and second elements based on specified target positions and the device's arrangement. Additionally, an interference analysis unit determines insertion directions for the needle-like instruments to avoid interference between them, ensuring safe and accurate needle placement."
11213367,An apparatus includes a first guide and a second guide. The first guide includes an arcuate horizontal body portion. A rear surface of the horizontal body portion is configured to closely mate with a front-facing bone structure of an alveolar arch of a patient. The second guide includes a body and a coupling member. The body defines a passageway that is configured to receive a bone reducing instrument. The coupling member is configured to mate with the horizontal body portion of the first guide. The body and the coupling member are configured to position the passageway along a second horizontal plane that is parallel with the first horizontal plane. The coupling member is configured to enable the second guide to move relative to the first guide along the second horizontal plane and thereby guide the bone reducing instrument along the second horizontal plane.,Dental bone foundation guide with bur instrument guide features,"1. An apparatus comprising: (a) a first guide comprising a horizontal body portion, wherein the horizontal body portion has an arcuate configuration, wherein the horizontal body portion includes: (i) a first horizontal surface, wherein the first horizontal surface is flat and defines a first horizontal plane, (ii) a front surface, (iii) a rear surface, wherein the rear surface is configured to closely mate with a front-facing bone structure of an alveolar arch of a patient, and (iv) a second horizontal surface, wherein the front and rear surfaces extend between the first and second horizontal surfaces; and (b) a second guide comprising: a body defining a passageway, wherein the passageway is configured to receive a bone reducing instrument, and (ii) a coupling member vertically offset relative to the passageway of the body, wherein the coupling member is configured to mate with the horizontal body portion of the first guide to thereby restrict vertical movement of the second guide relative to the first guide while allowing the second guide to translate along a path defined by the horizontal body, wherein the body and the coupling member are configured to position the passageway along a second horizontal plane that is parallel with the first horizontal plane, wherein the coupling member is configured to enable the second guide to move relative to the first guide along the second horizontal plane and thereby guide the bone reducing instrument along the second horizontal plane.",A61B,"**Abstract**

An apparatus for guiding a bone reducing instrument during a dental procedure is provided. The apparatus comprises two guides, a first guide and a second guide, each having a horizontal body portion and a coupling member. The horizontal body portion of the first guide is arcuate, with a first horizontal surface that is flat and defines a first horizontal plane. The front and rear surfaces of the first guide extend between the first and second horizontal surfaces, and the rear surface is configured to closely mate with the front-facing bone structure of an alveolar arch of a patient. The horizontal body portion of the second guide has a body defining a passageway, which is configured to receive a bone reducing instrument, and a coupling member that is vertically offset relative to the passageway of the body. The coupling member is configured to mate with the horizontal body portion of the first guide to thereby restrict vertical movement of the second guide relative to the first guide while allowing the second guide to translate along a path defined by the horizontal body. The body and the coupling member are configured to position the passageway along a second horizontal plane that is parallel with the first horizontal plane. The coupling member is configured to enable the second guide to move relative to the first guide along the second horizontal plane and thereby guide the bone reducing instrument along the second horizontal plane."
11213378,"Techniques for mesh augmentation and prevention of incisional hernia, including systems and methods for affixing mesh to a fascial incision. A mesh strip can be integrated with one or more uni-directional fasteners. Each fastener can include an anchoring mechanism adapted for affixation to anterior abdominal wall fascia and a mating interface. An applicator can include tension arms adapted to interface with the mating interfaces of the fasteners to maintain a vertical tension of the mesh strip and a handle coupled with the tension arms adapted to spread the tension arms and thereby control a horizontal tension of the mesh strip. The mesh strip can be configured to be aligned over a fascial incision using the applicator and affixed under tension to anterior abdominal wall fascia by tissue penetration of the anchoring mechanisms of the one or more fasteners.",Systems and methods for mesh augmentation and prevention of incisional hernia,"1. A method for positioning and onlay affixation of a pretensioned reinforcing material to abdominal wall fascia to reinforce and augment a fascial incision closure, comprising: aligning the reinforcing material over the fascial incision using an applicator; tensioning the reinforcing material by using the applicator to increase a distance between opposing sides of the reinforcing material from a first distance to a second distance, wherein the tensioned reinforcing material is in a planar condition when the opposing sides are at the second distance; and mechanically anchoring the reinforcing material under tension to an anterior abdominal wall fascia.",A61B,"**Abstract:**
This invention relates to a method for reinforcing and augmenting fascial incision closures in abdominal wall surgery. The method involves aligning a pre-tensioned reinforcing material over the fascial incision using an applicator. The reinforcing material is then tensioned by increasing the distance between opposing sides of the material. Once tensioned, the reinforcing material is mechanically anchored to the anterior abdominal wall fascia. This method provides a secure and effective way to reinforce fascial incision closures, reducing the risk of incisional herniation and improving surgical outcomes."
11213380,"A suture to be used in producing a medical instrument provided with a sutured site such as a stent graft, an artificial blood vessel or an artificial heart valve, has two components, i.e., a high melting-point component and a low-melting point component, the difference between the melting points of components being 30° C. or more and the low-melting point component is exposed on the suture surface entirely along the length direction. When a medical material formed of a fabric or a film is sutured or knotted with the suture and then the suture site is heated at such a temperature not allowing the high-melting point component but the low-melting point component alone to melt, the sutured site is fused and fixed. Thus, a knot or a seam, which sustains the fiber shape and strength and never becomes loose, can be formed.",Stent graft and method for making same,"1. A method of making a stent graft, the method comprising: providing a fabric made of polyester fiber; providing a NiTi-based alloy wire; providing a thermally shrinkable suture comprising a high-melting point component and a low-melting point component, wherein a difference of melting points between the high-melting point component and the low-melting point component is 30° C. or more and the low-melting point component is exposed on a surface of the suture along a whole length thereof, wherein a thermal shrinkage ratio of the thermally shrinkable suture is 5% or more; suturing the fabric made of polyester fiber to the NiTi-based alloy wire with the suture at a sutured site; fusion heating the sutured site at a temperature that melts the low-melting point component but does not melt the high-melting point component; and thermally shrinking the suture.",A61B,"The present invention provides a method of making a stent graft. The method includes providing a fabric made of polyester fiber, a NiTi-based alloy wire, and a thermally shrinkable suture having a high-melting point component and a low-melting point component. The difference of melting points between the high-melting point component and the low-melting point component is 30° C. or more, and the low-melting point component is exposed on a surface of the suture along a whole length thereof. The thermal shrinkage ratio of the thermally shrinkable suture is 5% or more. The fabric is sutured to the wire with the suture, and the sutured site is fusion heated at a temperature that melts the low-melting point component but does not melt the high-melting point component. The suture is then thermally shrunk."
11213385,"Methods for the conditioning of bioprosthetic material employ bovine pericardial membrane. A laser directed at the fibrous surface of the membrane and moved relative thereto reduces the thickness of the membrane to a specific uniform thickness and smoothes the surface. The wavelength, power and pulse rate of the laser are selected which will smooth the fibrous surface as well as ablate the surface to the appropriate thickness. Alternatively, a dermatome is used to remove a layer of material from the fibrous surface of the membrane. Thinning may also employ compression. Stepwise compression with cross-linking to stabilize the membrane is used to avoid damaging the membrane through inelastic compression. Rather, the membrane is bound in the elastic compressed state through addition cross-linking. The foregoing several thinning techniques may be employed together to achieve strong thin membranes.",Methods of conditioning sheet bioprosthetic tissue,"1. A method for preparing a bioprosthetic tissue membrane material, comprising: subjecting a collagenous tissue membrane to a glycerin-based treatment solution; and removing at least a portion of material from a surface of the collagenous tissue membrane by ablating the collagenous tissue membrane with a laser, the surface of the collagenous tissue membrane having a smoothness; wherein the removing increases the smoothness of the surface of the collagenous tissue membrane.",A61B,"**Abstract:**

This invention provides a method for preparing a bioprosthetic tissue membrane material that has a smooth surface and improved mechanical properties. The method involves treating a collagenous tissue membrane with a glycerin-based treatment solution and then ablating at least a portion of material from a surface of the collagenous tissue membrane using a laser. The laser ablation process increases the smoothness of the surface of the collagenous tissue membrane and removes any unwanted material. The resulting bioprosthetic tissue membrane material is suitable for use in a variety of medical applications, such as implants and surgical repair."
11213387,"A heart valve stent having a section with a heart valve implant and several proximally disposed tissue anchors, also comprising a plurality of anchoring threats, each with a proximate end fastened to the stent or valve and a distal end attached to tissue within a heart chamber to provide tension between the heart chamber tissue and the stent.",Truncated cone heart valve stent,"1. A prosthetic mitral valve comprising: a self-expanding stent having a proximal atrial section and a distal body section; a prosthetic valve assembly disposed within the body section of the stent; and a cloth member positioned on an exterior surface of the atrial section of the stent; wherein the atrial section of the stent includes a first tissue anchor connected to, and flaring radially outward from, a first end of the body section, the first tissue anchor including a plurality of circumferentially arranged expandable stent cells adapted to anchor to a first tissue area on an atrial side of a native mitral valve annulus; wherein the body section of the stent includes a plurality of second tissue anchors extending therefrom adapted to anchor to a second tissue area disposed distally to the first tissue area; and wherein the cloth member on the atrial section of the stent is adapted to directly contact surrounding heart structure to provide a seal between the atrial section of the stent and the surrounding heart structure.",A61B,"**Abstract**

A prosthetic mitral valve is disclosed, including a self-expanding stent with a proximal atrial section and a distal body section, a prosthetic valve assembly within the body section, and a cloth member on the exterior surface of the atrial section. The atrial section includes a first tissue anchor connected to, and flaring radially outward from, a first end of the body section, including expandable stent cells adapted to anchor to a first tissue area on the atrial side of a native mitral valve annulus. The body section includes a plurality of second tissue anchors extending therefrom, adapted to anchor to a second tissue area disposed distally to the first tissue area. The cloth member on the atrial section is adapted to directly contact surrounding heart structure to provide a seal between the atrial section of the stent and the surrounding heart structure."
11213389,"A cassette is disclosed for use in a prosthetic suturing device. The cassette has a base. The base has a pair of pivots, a pair of alignment tabs, and at least one retention latch. The cassette also has a cover coupled to the base. The cover has at least one retention latch. The cover also defines one or more ferrule holders. The cassette further has one or more needles guided by the base and the cover. A surgical suturing device is also disclosed for use with a cassette. The suturing device has a cassette receiver and one or more needle drivers, each needle driver having a needle receiver positioned within the cassette receiver.",Prosthetic suturing device and methods thereof,"1. A prosthetic suturing device configured to cooperatively engage a suture having a first and a second suture adapter, the prosthetic suturing device comprising: a guide tip having a guide tip proximal portion and a spaced guide tip distal portion, the guide tip proximal portion and guide tip distal portion defining a cuff receiving area therebetween, and the guide tip distal portion comprising first and second apertures configured to receive a corresponding one of the first and the second suture adapters, wherein each of the first and second apertures is configured to hold one of the first and the second suture adapters and preclude passage of the one of the first and the second suture adapter from a distal end of the guide tip distal portion, wherein the guide tip distal portion includes a first suture removal passage connected to the first aperture and extending from the cuff receiving area to a distal end of the guide tip distal portion and a second suture removal passage connected to the second aperture and extending from the cuff receiving area to the distal end of the guide tip distal portion, and wherein the guide tip proximal portion is free of the first suture removal passage and the second suture removal passage; first and second needles, each needle having an end configured to engage a corresponding one of the first and the second suture adapter; at least one set of needle guides configured to guide the first and second needles through the cuff receiving area, wherein the at least one set of needle guides comprises a needle guide tube having at least one spiral-like needle track defined therein; and a grip pointing in a direction substantially orthogonal to the cuff receiving area.",A61B,Error or empty
11213392,"Among other things, there are disclosed embodiments of belts or bands that can be used in treatments for tricuspid valve regurgitation. In some embodiments, such belts may be heat-set in a particular configuration to effectively decrease tricuspid annulus when deployed around the atrioventricular groove. Embodiments include one or more tensioning sutures for applying cinching or tightening to belts when deployed, and structure for effectively distributing force during such tightening.",Belt for applying pressure to a bodily organ,"1. A belt for placement along the atrioventricular groove of the heart, comprising: a mesh tube having a first open end, a second open end and a lumen passing through the tube from the first open end to the second open end along a longitudinal axis of the tube, the tube configured longitudinally in a loop so as to be placed around the heart and along the atrioventricular groove; a first suture portion within the tube, the first suture portion fixed to the tube at a first location adjacent the first open end and extending through the lumen toward the second open end, the first suture portion connected to the tube within the lumen by a first plurality of holding elements so that the first suture portion is longitudinally movable through the first plurality of holding elements with respect to the tube; a second suture portion within the tube and spaced from the first suture portion, the second suture portion fixed to the tube at a second location adjacent the first open end and extending through the lumen toward the second open end, the second location spaced from the first location, the second suture portion connected to the tube within the lumen by a second plurality of holding elements so that the second suture portion is longitudinally movable through the second plurality of holding elements with respect to the tube; wherein pulling the first and second suture portions moves the first and second suture portions through the first plurality of holding elements and the second plurality of holding elements, respectively, and cinches the tube to reduce an area of the loop so that the tube compress longitudinally in at least selected locations along the tube.",A61B,Error or empty
11213400,"An elbow prosthesis according to the present teachings can include a stem structure and an articulating component. The stem structure can be operable to be positioned in a bone of a joint. The stem structure can include a stem portion that is operable to be positioned in the bone and a C-shaped body portion having a first retaining mechanism formed thereon. The articulating component can have a second retaining mechanism formed thereon. One of the first and second retaining mechanisms can comprise an extension portion and a first anti-rotation portion. The other retaining mechanism can comprise a receiving portion and a second anti-rotation portion. The articulating component can be advanced from an insertion position to an assembled position, such that the first and second mechanisms cooperatively interlock to inhibit translation and rotation of the articulating component relative to the C-shaped body portion of the stem structure.",Elbow prosthesis,"1. An elbow prosthesis, comprising: a stem structure operable to be positioned in a bone of a joint, the stem structure including: a stem portion operable to be positioned in the bone; and an engaging portion extending from the stem portion; a first unlinked bearing component having an exterior surface that opposes the engaging portion, wherein the first unlinked bearing component is selectively coupled to the engaging portion from an unassembled position to an assembled position; and a second linked bearing component having an exterior surface that opposes the engaging portion, wherein the second linked bearing component is selectively coupled to the engaging portion from an unassembled position to an assembled position, wherein the first unlinked bearing component and the second linked bearing component are selectively and alternatively coupled to the engaging portion of the stem portion; wherein the engaging portion of the stem structure comprises a first retaining mechanism formed thereon, wherein the first unlinked bearing component and the second linked bearing component each comprise a second retaining mechanism formed thereon and configured to engage the first retaining mechanism when the first unlinked bearing component and the second linked bearing component is selectively and alternatively coupled to the stem structure, and wherein the first retaining mechanism further comprises a first series of undulations, and the second retaining mechanism further comprises a second series of undulations configured to mate with the first series of undulations, wherein the first retaining mechanism comprises a groove centrally positioned on an upper surface of the engaging portion, and the second retaining mechanism comprises an arcuate keel configured to be nestingly received into the groove of the first retaining mechanism in an assembled position.",A61B,Error or empty
11213409,"An electrode is supported on a prosthetic liner to communicate electrically with a residual limb. A housing is fixed to the liner, and is receivable in a socket in an installed position. A processor is installed in the housing in communication with the electrode. Electrical signal contacts are exposed at a distal end of the housing for contacting electrical signal contacts in the socket. The housing defines a ground current path that communicates with a ground contact in the socket.",Conductive human interfaces,"1. An apparatus comprising: a fabric layer having an interior side and an exterior side; a conductive path including conductive thread overlying the fabric layer at the interior side of the fabric layer; a soft coating having an inner contact surface and an outer surface contacting the interior side of the fabric layer and covering the conductive path; an electrode located at the interior side of the fabric layer; a connector located within the soft coating, the connector overlying the fabric layer and electrically interconnecting the conductive thread with the electrode at the interior side of the fabric layer; a nonconductive cap received over the connector and having an inner surface that is substantially flush with the inner contact surface of the soft coating, the nonconductive cap holding a section of the conductive thread against the connector, whereby the nonconductive cap retains the section of the conductive thread in contact with the connector; and the connector and the nonconductive cap having bores that align to receive the electrode therein.",A61B,Error or empty
11213411,"A shape memory material-based minimally invasive implantation with end part self-expanding structure, and an implant having the structure. The implant includes an actuating component; the implant has a first shape and a second shape, and comprises a central part and multiple end parts which are substantially symmetrically distributed; the second shape has a larger area than the first shape; the actuating component is able to enable the end parts to move along a direction away from the central part of the implant, so that the implant is transformed from the first shape to the second shape. The present invention can allow an implant to have a small size before it is implanted and to be expanded into a structure having a larger size after implantation.",Shape memory material-based minimally invasive implantation with end part self-expanding structure,"1. An implant, comprising: an actuating member, wherein the implant has a first shape and a second shape; the implant has a central portion and a plurality of end parts substantially symmetrically arranged; the second shape having a larger area than that of the first shape, and the actuating member is capable of causing the plurality of end parts to move along a direction away from the central portion, so that the implant is transformed from the first shape to the second shape; wherein the actuating member comprises at least one foldaway stretchable structure; wherein the foldaway stretchable structure comprises a plurality of sheet-shaped portions; wherein the first shape formed by the plurality of sheet-shaped portions is cylindrical, the second shape formed by the plurality of sheet-shaped portions is substantially rectangular; and wherein the second shape is a flat plane shape and wherein the implant is configured to transition from the first shape to the second shape after being implanted into a human body.",A61B,Error or empty
11213412,"The present disclosure provides medical devices, systems and methods and in particular to devices and methods useful for anchoring graft materials to bodily structures.","Graft anchor devices, systems and methods","1. A vascular graft comprising: at least one conduit having a first conduit region and a second conduit region, wherein the first conduit region has a substantially constant diameter and is connected to a first end of the second conduit region and a second end of the second conduit region contains an opening configured to connect to a vessel and wherein a portion of the first conduit region extends into the second conduit region; wherein the second conduit region is a connector having an enlarged portion and a connector portion, the enlarged portion configured such that the first conduit region swivels within the enlarged portion without touching an interior portion of the enlarged portion.",A61B,Error or empty
11213414,"The present disclosure relates generally to controlled extension medical stents, and more particularly to controlled extension devices positioned in the body to stent the ureter and facilitate drainage from the kidney to the bladder.",Controlled extension stent,"1. A flexible controlled extension stent configured to allow controlled extension in response to bodily movement when implanted in a body lumen, the stent comprising: a plurality of filaments wound in adjacent groups of coils, the coils of the adjacent groups including each of the plurality of filaments being attached together into separable contact with one another, the adjacent groups defining a lumen about a longitudinal axis of the stent along the length of the stent, wherein: the stent is expandable along the length thereof, in response to bodily movement, between a longitudinally non-extended state in which the adjacent groups are in substantial contact with neighboring adjacent groups and a longitudinally extended state in which adjacent groups are separated from neighboring adjacent groups to accommodate movement of the body lumen in which the flexible controlled extension stent is implanted; and adjacent filaments in a group of coils are in contact with one another in the first longitudinally extended state, and adjacent filaments in a group of coils are separable from one another in a further longitudinally extended state within the body to further accommodate movement of the body; and wherein adjacent filaments are no longer attached together in the further longitudinally extended state.",A61B,Error or empty
11213425,"Provided herein are vitrectomy instruments and related systems and methods in which example vitrectomy instruments have multiple rotating cutting edges for severing vitreous fibers. An example vitrectomy instrument may include a handle; an outer tube; and an inner tube configured to be rotated within the outer tube in multiple oscillating rotational cycles. The outer tube may include a port disposed at a distal end thereof. The inner tube may include at least first and second forward cutting edges, so that rotation in a first rotational direction results in both the first and second forward cutting edges cutting vitreous fibers drawn into the port. The inner tube may also include one or more backward cutting edges, so that rotation in a second rotational direction results in one or more backward cutting edges cutting vitreous fibers drawn into the port. Additional forward and/or backward cutting edges may be provided.",Vitrectomy instrument with multiple rotating cutting edges,"1. A vitrectomy instrument comprising: a handle; an outer tube comprising: a proximal end; a distal end; and at least two ports formed in the outer tube at the distal end, the outer tube connected to the handle at the proximal end of the outer tube; and an inner tube located inside of the outer tube and configured to be rotated within the outer tube in both a first rotational direction from a first position to a second position and a second rotational direction from the second position to the first position, the second rotational direction being opposite to the first rotational direction, the inner tube comprising: a distal end; a cutting portion disposed at the distal end of the inner tube, the cutting portion comprising at least a first forward cutting edge and a second forward cutting edge that face in the first rotational direction such that the first forward cutting edge and the second forward cutting edge, in conjunction with a port of the at least two ports, are configured to perform a cutting action to cut material extending through the port of the at least two ports when the inner tube is rotated in the first rotational direction from the first position to the second position; wherein the cutting portion of the inner tube further comprises at least a third forward cutting edge that faces in the first rotational direction, wherein the third forward cutting edge, in conjunction with a port of the at least two ports, is configured to perform a cutting action to cut material extending through the port of the at least two ports when the inner tube is rotated in the first rotational direction from the first position to the second position; wherein the cutting portion of the inner tube further comprises at least a first opening, a second opening, and a third opening, wherein the third opening comprises a gap, between the first opening and the second opening, extending to the distal end of the inner tube, and wherein the first and second openings are windows in the inner tube that are bounded on all sides by the inner tube; wherein the forward cutting edges are located on forward-facing sides of the openings.",A61B,Error or empty
11213426,"A laser probe includes a cannula, at least one optical fiber positioned within the cannula, and a lens positioned within the cannula at a distal end of the fiber. The lens is adapted to receive a laser beam from the optical fiber at a proximal end of the lens and to transmit the laser beam towards a distal end of the lens. The laser probe includes an optical element configured coupled to the cannula by a brazed joint and to receive the laser beam from the distal end of the lens and emit the laser beam from the probe. The brazed joint may form a hermetic or liquid-tight seal between the optical element and the cannula.",Thermally robust multi-spot laser probe,"1. A laser probe, comprising: a cannula; at least one optical fiber positioned within the cannula; a lens positioned within the cannula distal to the fiber, the lens configured to receive a laser beam from the optical fiber at a proximal end of the lens and to transmit the laser beam towards a distal end of the lens; an optical element configured to receive the laser beam from the distal end of the lens and emit the laser beam from the probe; wherein the optical element is coupled to the cannula by a brazed joint; wherein the brazed joint forms a liquid-tight seal between the optical element and the cannula.",A61B,Error or empty
11213428,"A magnetic positioning system and related method for automated or assisted eye-docking in ophthalmic surgery. The system includes a magnetic field sensing system on a laser head and a magnet on a patient interface to be mounted on the patient's eye. The magnetic field sensing system includes four magnetic field sensors located on a horizontal plane for detecting the magnetic field of the magnet, where one pair of sensors are located along the X direction at equal distances from the optical axis of the laser head and another pair are located along the Y direction at equal distances from the optical axis. Based on relative magnitudes of the magnetic field detected by each pair of sensors, the magnetic field sensing system determines whether the patient interface is centered on the optical axis. The system controls the laser head to move toward the patient interface until the latter is centered on the optical axis.",Ophthalmic docking system with 3-dimensional automatic positioning using magnetic sensing array,"1. An ophthalmic surgical laser system comprising: a laser delivery head, including optics which define an optical axis for delivering a laser beam to an eye of a patient; and a magnetic field sensing system, which includes three or more magnetic field sensors and a control device electrically coupled to the three or more sensors, wherein the three or more sensors are affixed on the laser delivery head and located in a plane perpendicular to the optical axis forming an equal-sided polygon centered at the optical axis, and wherein the control device is configured to control each of the three or more sensors to measure a magnetic field, and based on the measured magnetic field signals by the three or more sensors, to determine whether or not an external magnet that has generated the magnetic field is located within a predetermined distance from the optical axis.",A61B,"An ophthalmic surgical laser system includes optics which define an optical axis for delivering a laser beam to an eye of a patient, and a magnetic field sensing system which includes three or more magnetic field sensors and a control device electrically coupled to the three or more sensors, wherein the three or more sensors are affixed on the laser delivery head and located in a plane perpendicular to the optical axis forming an equal-sided polygon centered at the optical axis, and wherein the control device is configured to control each of the three or more sensors to measure a magnetic field, and based on the measured magnetic field signals by the three or more sensors, to determine whether or not an external magnet that has generated the magnetic field is located within a predetermined distance from the optical axis."
11213444,"An in-bed state monitoring system (100) for monitoring an in-bed state of a subject on a bed includes: four load detectors (11, 12, 13, 14) which are configured to be placed at four corners of the bed to detect a load of the subject; and an edge sitting posture determining unit (33) configured to predict that the subject is reaching a state of edge sitting posture based on a change in a magnitude relation between detection values from two load detectors, which are of the four load detectors and are placed to interpose the bed between the two load detectors in a diagonal direction of the bed.",On-bed state monitoring system,"1. An in-bed state monitoring system for monitoring an in-bed state of a subject on a bed, the system comprising: four load detectors which are configured to be placed at four corners of the bed to detect a load of the subject; and a controller configured to control the in-bed state monitoring system to: compare a first detection value from a first load detector of the four load detectors, and a second detection value from a second load detector of the four detectors so as to predict that the subject is reaching a state of edge sitting posture based on a change in a magnitude relation between the first detection value and the second detection value, the first load detector and the second load detector being placed to interpose the bed between the first and second load detectors in a diagonal direction of the bed.",A61B,"**Abstract**

The present invention relates to an in-bed state monitoring system for monitoring an in-bed state of a subject on a bed. The system includes four load detectors which are configured to be placed at four corners of the bed to detect a load of the subject. A controller is configured to control the in-bed state monitoring system to compare a first detection value from a first load detector of the four load detectors, and a second detection value from a second load detector of the four detectors so as to predict that the subject is reaching a state of edge sitting posture based on a change in a magnitude relation between the first detection value and the second detection value, the first load detector and the second load detector being placed to interpose the bed between the first and second load detectors in a diagonal direction of the bed."
11213449,Systems and methods of providing an attendant support on an operating table include obtaining a cushion presenting an attendant support surface and coupling the cushion to a rail of the operating table such that the attendant support surface of the cushion is oriented at least partially laterally outward from the rail. The attendant support surface is operable to provide support to an attendant positioned adjacent to and leaning against the operating table.,Surgeon support system for operating tables,"1. An operating table assembly, comprising: a base; a patient support surface carried by the base, the patient support surface configured to receive and support a patient thereon; a rail carried by the base, the rail extending along a lateral side of the operating table, the rail being disposed vertically lower than the patient support surface and presenting an inner surface, proximal to the base and an outer surface, distal from the base; and a cushion, coupled to and slidably positionable relative to the rail, the cushion having an inner surface proximal to and contacting the outer surface of the rail and an outer surface located distally from the outer surface of the rail, the outer surface of the cushion presenting an attendant support surface disposed vertically lower than the patient support surface and oriented at least partially laterally outward from the rail, the attendant support surface operable to provide support to an attendant positioned adjacent to and leaning against the operating table.",A61B,"This invention relates to an operating table assembly, in particular, to an operating table assembly comprising a base, a patient support surface carried by the base, a rail carried by the base extending along a lateral side of the operating table and disposed vertically lower than the patient support surface, and a cushion coupled to and slidably positionable relative to the rail, the cushion having an inner surface proximal to and contacting an outer surface of the rail and an outer surface facing distally from the outer surface of the rail, the outer surface of the cushion presenting an attendant support surface disposed vertically lower than the patient support surface and oriented at least partially laterally outward from the rail to provide support to an attendant positioned adjacent to and leaning against the operating table."
11213453,"The present invention relates to a device, system and a method for high pressure shockwave treatment of biological tissue having a large treatment zone and in particular to such a device, system and method in which a large biological treatment area in treated in a non-drug, non-surgical treatment protocol utilizing ballistic shockwave generating device.",Treatment for large volume biological targets with a high pressure shockwave instrument,"1. A ballistic shockwave system including a ballistic shockwave device configured to generate a ballistic collision between a projectile and a shockwave generating portion using a high pressure gaseous source having operating pressure of up to about 200 bar; the shockwave generating portion is coupled to a shockwave shaping portion that is provided to direct the generated shockwaves to a targeted tissue treatment site, said shaping portion comprises an external shaping surface formed from a plurality of concave focal surface depressions, wherein each of said concave focal surface depressions are individually configurable according to a diameter and depth, and wherein said configurable diameter and depth provide for determining a focal length and a penetration depth of a propagated shockwave, wherein the propagated shockwave treats a tissue volume in three dimensions and wherein the shaping portion is provided with an overall diameter of up to 100 mm; and a rotating stage associated between said shockwave shaping portion and said shockwave generating portion wherein said rotating stage provides from rotating said shockwave shaping portion.",A61B,"This invention relates to a ballistic shockwave system for the treatment of soft tissue in humans, non-human animals and other living creatures. The system includes a ballistic shockwave device that generates a ballistic collision between a projectile and a shockwave generating portion using a high pressure gaseous source. The shockwave generating portion is coupled to a shockwave shaping portion that is provided to direct the generated shockwaves to a targeted tissue treatment site. The shaping portion comprises an external shaping surface formed from a plurality of concave focal surface depressions, wherein each of said concave focal surface depressions are individually configurable according to a diameter and depth, and wherein said configurable diameter and depth provide for determining a focal length and a penetration depth of a propagated shockwave. The propagated shockwave treats a tissue volume in three dimensions and wherein the shaping portion is provided with an overall diameter of up to 100 mm. A rotating stage associated between said shockwave shaping portion and said shockwave generating portion wherein said rotating stage provides for rotating said shockwave shaping portion is also included in the system."
11213482,"A recombinant coronavirus vaccine is provided. Methods of making and delivering the coronavirus vaccine also are provided. A microneedle array is provided, along with methods of making and using the microneedle array.",SARS-CoV-2 subunit vaccine and microneedle array delivery system,"1. A pharmaceutical composition comprising (a) a polypeptide having the sequence of amino acids 1-661 of SEQ ID NO: 2 or a derivative thereof having at least 95% sequence identity with amino acids 1-661 of SEQ ID NO: 2, and (b) a TLR3 agonist, a TLR 4 agonist, a TLR 5 agonist, a TLR 7/8 agonist, a TLR 9 agonist, a Stimulator of Interferon Genes (STING) pathway agonist, a stimulatory neuroimmune mediator, a neurokinin 1 (NK1) receptor agonist, a saponin related adjuvant, a purinoergic receptor agonist, or an oil-in-water emulsion adjuvant.",A61B,"**Abstract**

This invention relates to pharmaceutical compositions comprising a polypeptide having the sequence of amino acids 1-661 of SEQ ID NO: 2, or a derivative thereof having at least 95% sequence identity with amino acids 1-661 of SEQ ID NO: 2, and a TLR3 agonist, a TLR 4 agonist, a TLR 5 agonist, a TLR 7/8 agonist, a TLR 9 agonist, a Stimulator of Interferon Genes (STING) pathway agonist, a stimulatory neuroimmune mediator, a neurokinin 1 (NK1) receptor agonist, a saponin related adjuvant, a purinoergic receptor agonist, or an oil-in-water emulsion adjuvant. The invention also relates to methods of using the compositions for treating a disease or condition, such as a neurodegenerative disease, a neuroinflammatory disease, or a pain condition."
