patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11213210,"Non-invasive methods for accurately classifying Coronary Artery Disease (CAD) is a challenging task. In the present disclosure, a two stage classification is performed. In the first stage of classification, a metadata based rule engine is utilized to classify a subject into one of a confirmed CAD subject, a CAD subject and a non-CAD subject. Here, a set of optimal parameters are selected from a set of metadata associated with the subject based on a difference in frequency of occurrence of the CAD among a disease population and a non-disease population. Further, an optimal threshold associated with each optimal parameter is calculated based on an inflexion based correlation analysis. Further, the CAD subject, classified by the metadata based rule engine is further reclassified in a second stage by utilizing a set of cardiovascular signal into one of the CAD subject and the non-CAD subject.",System and method for classification of coronary artery disease based on metadata and cardiovascular signals,"A system for classification of Coronary Artery Disease (CAD) based on metadata and cardiovascular signals, the system comprising: one or more memories comprising programmed instructions and a repository for storing a set of metadata associated with a subject and a set of cardiovascular signals associated with the subject, wherein the set of cardiovascular signals comprises a Photoplethysmogram ‘PPG’ signal and a Phonocardiogram ‘PCG’ signal; one or more hardware processors operatively coupled to the one or more memories, wherein the one or more hardware processors are capable of executing the programmed instructions stored in the one or more memories; a PPG signal capturing device, a PCG signal capturing device and a CAD analysis unit, wherein the CAD analysis unit is configured to: receive, a set of metadata associated with a subject and a set of cardiovascular signal associated with the subject, wherein each metadata from the set of meta data is associated with a value; select, a set of optimal parameters from the set of metadata based on a difference in frequency of occurrence of CAD among a disease population and a non-disease population, wherein the disease population refers to the population as confirmed CAD subjects and the non-disease population refers to the population as non-CAD subjects; compute, an optimal threshold for each optimal parameter from the set of optimal parameters by utilizing an inflexion point based correlation analysis, wherein the inflexion point based correlation analysis is derived from the set of metadata based on a difference in frequency of occurrence of CAD among a disease population and a non-disease population; classify, the subject by utilizing a metadata based rule engine into a category among a plurality of categories, wherein the plurality of categories comprising a confirmed CAD subject, a CAD subject and a non-CAD subject, wherein the metadata based rule engine is constructed by utilizing the set of optimal parameters and the optimal threshold associated with each optimal parameter; and reclassify, the CAD subject into one of the confirmed CAD subject and the non-CAD subject based on a combination of a Photoplethysmogram ‘PPG’ signal classifier and a Phonocardiogram ‘PCG’ signal classifier in parallel, wherein the CAD analysis unit is configured to reclassify the CAD subject into one of the confirmed CAD subjects and the non-CAD subjects by utilizing the PPG signal classifier and the PCG signal classifier in parallel by: receiving the set of cardiovascular signals associated with the CAD subject, wherein the set of cardiovascular signals comprises the PPG signal and the PCG signal; extracting a set of PPG signal parameters from the PPG signal and a set of Phonocardiogram ‘PCG’ signal parameters from the PCG signal in parallel; calculate a first confidence score and a second confidence score in parallel, wherein the first confidence score is obtained by utilizing the PPG signal classifier and the second confidence score is obtained by utilizing the PCG signal classifier, wherein the set of PPG signal parameters are classified by utilizing the PPG signal classifier to obtain the first confidence score, and the set of PCG signal parameters are classified by utilizing the PCG signal classifier to obtain the second confidence score; and reclassifying the CAD subject into one of the confirmed CAD subject and the non-CAD subject by selecting a highest confidence score among the first confidence score and the second confidence score.",A61B,"The system disclosed in this claim is designed for the classification of Coronary Artery Disease (CAD) based on metadata and cardiovascular signals. It consists of a set of memory units with programmed instructions and a repository to store metadata and cardiovascular signals of a subject, including a Photoplethysmogram (PPG) signal and a Phonocardiogram (PCG) signal. The system includes hardware processors to execute the instructions, as well as PPG and PCG signal capturing devices and a CAD analysis unit. 

The CAD analysis unit processes the metadata and cardiovascular signals by selecting optimal parameters based on the difference in CAD occurrence between disease and non-disease populations. It computes optimal thresholds for these parameters using correlation analysis and classifies the subject based on a metadata rule engine into categories such as confirmed CAD subject, CAD subject, and non-CAD subject. The system further reclassifies the CAD subject using PPG and PCG signal classifiers in parallel, calculating confidence scores for each signal type and selecting the highest score to determine the final classification."
11213211,An ambulatory medical device comprises: a sensing component to be disposed on a patient for detecting a physiological signal of the patient; and monitoring and self-test circuitry configured for detecting a triggering event and initiating one or more self-tests based on detection of the triggering event. The ambulatory medical device senses the physiological signal of the patient substantially continuously over an extended period of time.,Systems and methods for testing a medical device,"An ambulatory medical device configured to perform self-testing in response to update instructions, the ambulatory medical device comprising: ECG electrodes configured to be coupled to a patient for detecting an ECG signal of the patient substantially continuously over an extended period of time; a network interface; and at least one processor operably coupled to the network interface and the ECG electrodes, the at least one processor configured to: establish a connection to a remote server via the network interface, receive at least one update instruction from the remote server to update operation of the ambulatory medical device, the at least one update instruction comprising one or more updated operating parameters of the ambulatory medical device, update the operation of the ambulatory medical device based upon the at least one update instruction by updating at least one component of the ambulatory medical device to operate based upon the one or more updated operating parameters of the ambulatory medical device, initiate at least one self-test of the at least one updated component of the ambulatory medical device in response to the update instruction, and output a set of test results based upon the at least one self-test.",A61B,"The ambulatory medical device described in this claim is designed to perform self-testing in response to update instructions. It includes ECG electrodes for continuous ECG signal monitoring, a network interface, and at least one processor. The processor can connect to a remote server, receive update instructions to adjust the device's operation, update its components accordingly, initiate self-tests of the updated components, and provide test results. The device allows for remote updating and self-testing to ensure accurate and reliable performance."
11213212,"An apparatus for measuring blood pressure, and a method for measuring blood pressure by using the same are disclosed. The disclosed method for measuring blood pressure comprises the steps of: calculating pulse wave transit time; measuring vascular compliance; and measuring systolic blood pressure and diastolic blood pressure by using the pulse wave transit time and the vascular compliance, wherein the vascular compliance can be measured respectively in at least two or more different hand shape poses.","Apparatus for measuring blood pressure, and method for measuring blood pressure by using same","A blood pressure measuring method using a wrist-wearable apparatus including a photo-plethysmograph (PPG) sensor, an electrocardiogram (ECG) sensor, and a pressure sensor, the method comprising: obtaining a first waveform using the PPG sensor and a second waveform using the ECG sensor; obtaining a pulse transit time (PTT) based on the first waveform and the second waveform; obtaining an arterial stiffness index (ASI) based on a pressure difference between a first pressure detected at a wrist of a user using the pressure sensor when a hand of the user wearing the apparatus is in a first hand shape and a second pressure detected at the wrist of the user using the pressure sensor when the hand of the user is in a second hand shape different from the first hand shape; obtaining systolic blood pressure of the user and diastolic blood pressure of the user using the obtained PTT and the obtained ASI; and outputting the obtained systolic blood pressure and diastolic blood pressure.",A61B,"The abstract would be:

This patent describes a method for measuring blood pressure using a wrist-wearable device equipped with a photo-plethysmograph (PPG) sensor, an electrocardiogram (ECG) sensor, and a pressure sensor. The method involves obtaining waveforms from the PPG and ECG sensors, calculating pulse transit time (PTT), determining an arterial stiffness index (ASI) based on pressure measurements from the pressure sensor in different hand shapes, and using PTT and ASI to calculate and output systolic and diastolic blood pressure measurements."
11213213,"A combined optical coherent tomography (OCT) pressure sensor system includes an optical cable comprising a single-mode core and a multi-mode core. An OCT optical imaging sensor near a distal end of the optical cable can be inserted into a lumen of a living being. First light exiting a distal end of the single-mode core illuminates an interior of the lumen. The OCT optical imaging sensor acquires image information about the interior of the lumen and transmits an optical signal carrying the image information into the distal end of the single-mode core, toward a proximal end of the single-mode core. An optical pressure sensor attached near the OCT optical imaging sensor receives second light from the distal end of the optical cable, senses ambient pressure within the lumen and transmits an optical signal indicative of the ambient pressure into a distal end of the multi-mode core, toward a proximal end of the multi-mode core.",Systems and methods of combined optical coherence tomography and pressure measurement,"A combined medical sensor system comprising: an optical cable comprising: (a) a single-mode light-carrying region extending from a proximal end of the optical cable to a distal end of the optical cable and (b) a multi-mode light-carrying region extending from the proximal end of the optical cable to the distal end of the optical cable, wherein the multi-mode light-carrying region is not an outer-most cladding; an optical coherent tomography (OCT) optical imaging sensor attached proximate the distal end of the optical cable and configured to: (a) be inserted into a lumen of a living being, (b) receive first light exiting a distal end of the single-mode light-carrying region, (c) use the first light to illuminate an interior portion of the lumen, (d) acquire image information about the interior portion of the lumen and (e) transmit an optical signal carrying the image information into the distal end of the single-mode light-carrying region, toward a proximal end of the single-mode light-carrying region; and an optical pressure sensor attached proximate the OCT optical imaging sensor and configured to: (a) receive second light from the distal end of the optical cable, (b) sense ambient pressure within the lumen and (c) transmit an optical signal indicative of the ambient pressure into a distal end of the multi-mode light-carrying region, toward a proximal end of the multi-mode light-carrying region.",A61B,"The abstract for the described claim is:

""A combined medical sensor system includes an optical cable with a single-mode light-carrying region and a multi-mode light-carrying region, an optical coherence tomography (OCT) optical imaging sensor attached near the distal end of the optical cable for imaging the interior of a living being's lumen, and an optical pressure sensor attached near the OCT sensor for monitoring ambient pressure within the lumen. The OCT sensor receives and transmits light through the single-mode region to capture and transmit image information, while the pressure sensor receives and transmits light through the multi-mode region to indicate ambient pressure levels."""
11213214,An electronic blood pressure monitor of the present invention includes a blood pressure measurement cuff that is to be worn on a measurement site of a measurement subject. The electronic blood pressure monitor includes a blood pressure measurement unit that measures a blood pressure value of the measurement subject using the cuff. The electronic blood pressure monitor includes an external compression detection unit that detects whether or not there was external compression on the cuff during blood pressure measurement performed by the blood pressure measurement unit.,Electronic blood pressure monitor,"An electronic blood pressure monitor, comprising: a cuff for blood pressure measurement configured to be worn on a measurement site of a measurement subject; a display; and a programmed processor, wherein the programmed processor operates as a reference data acquisition unit to increase pressure in the cuff and calculate a reference cuff compliance that is to serve as a reference, in a state in which the cuff is worn on the measurement site and there is no external compression, the programmed processor operates as a blood pressure measurement unit to measure a blood pressure value of the measurement subject using the cuff, the programmed processor operates as an external compression detection unit to detect whether or not there was external compression on the cuff during a blood pressure measurement performed by the programmed processor operator as the blood pressure measurement unit, when operating as the external compression detection unit, the programmed processor calculates cuff compliances, each of which is an amount of air that is to be pumped into the cuff and is needed to increase pressure in the cuff per unit pressure, in every one of a plurality of pressure intervals that each has a predetermined range of pressure in a pressure increase process of the cuff during the blood pressure measurement, the programmed processor calculates a compliance ratio between each cuff compliance calculated during the blood pressure measurement and the reference cuff compliance, the programmed processor determines whether or not there is external compression on the cuff according to whether or not the cuff compliance ratios have a peak in a second pressure region in which the pressure of the cuff is 40 mmHg or more and 120 mmHg or less, and the programmed processor operates as a notification unit to output, to the display, compression information that indicates a result of determining whether or not there is external compression in correspondence with the blood pressure value, and the display is controlled by the programmed processor to display the compression information in correspondence with the blood pressure value on a display screen.",A61B,"This patent claim describes an electronic blood pressure monitor that includes a cuff for blood pressure measurement, a display, and a programmed processor. The processor functions as a reference data acquisition unit to calculate a reference cuff compliance, a blood pressure measurement unit to measure the blood pressure value of the subject using the cuff, and an external compression detection unit to determine whether there was external compression on the cuff during the measurement. The processor also calculates cuff compliances at various pressure intervals and determines external compression based on compliance ratios. The monitor displays compression information on the display screen corresponding to the blood pressure value."
11213215,"Systems and methods for clinical neuronavigation in accordance with embodiments of the invention are illustrated. One embodiment includes a method for generating a brain stimulation target, including obtaining functional magnetic resonance imaging (fMRI) image data of a patient's brain, where brain imaging data describes neuronal activations within the patient's brain, determining a brain stimulation target by mapping at least one region of interest to the patient's brain, locating functional subregions within the at least one region of interest based on the fMRI image data, determining functional relationships between at least two brain regions of interest, generating parameters for each functional subregion, generating a target quality score for each functional subregion based on the parameters and selecting a brain stimulation target based on its target quality score and the patient's neurological condition.",Systems and methods for clinical neuronavigation,"A method for generating a brain stimulation target, comprising: obtaining imaging data of a patient's brain, where the imaging data describes neuronal activations within the patient's brain; determining a brain stimulation target by: identifying a region of interest within the patient's brain using the imaging data; identifying a plurality of regions of the patient's brain receptive to focal neuromodulation; determining functional relationships between the region of interest and each region in the plurality of regions using the imaging data; generating a target quality score for each region in the plurality of regions indicating connectivity strength between the region of interest and the respective region in the plurality of regions; selecting at least one region in the plurality of regions as a brain stimulation target based on the at least one region's target quality score; and treating a neurological condition of the patient by delivering neurostimulation to the selected at least one region.",A61B,"The abstract for the patent claims is as follows:

The present invention discloses a method for generating a brain stimulation target utilizing imaging data of a patient's brain to identify regions of interest and determine a suitable brain stimulation target. By evaluating neuronal activations, functional relationships, and connectivity strength within the patient's brain, the method enables selection of optimal brain stimulation targets for treating neurological conditions through neurostimulation. The inventive approach holds promise for enhancing the effectiveness and precision of brain stimulation therapies."
11213216,"An apparatus for obtaining bio-information may include a pulse wave sensor including a light source and a detector. The light source is configured to emit multi-wavelength light to an object of interest and the detector is configured to detect light reflected from the object. In addition, the apparatus may include a processor configured to obtain a change in volume of a blood vessel based on one or more of quantity of detected multi-wavelength light and absorbance coefficients of respective wavelengths of the multi-wavelength light and obtain bio-information based on the measured change in volume of the blood vessel.",Apparatus and method for obtaining bioinformation,"An apparatus for obtaining bio-information, comprising: a pulse wave sensor comprising a light source and a detector, the light source configured to emit multi-wavelength light to an object of a user, the detector configured to detect the multi-wavelength light reflected from the object; a processor configured to obtain a change in volume of a blood vessel based on a difference between a value, obtained by multiplying a quantity of detected light of a first wavelength of the multi-wavelength light by a ratio of an absorbance coefficient of the first wavelength and an absorbance coefficient of a second wavelength of the multi-wavelength light, and a quantity of detected light of the second wavelength, and obtain the bio-information based on the change in volume of the blood vessel, and an outputter configured to, under a control of the processor, output the obtained bio-information to the user, wherein upon receiving a request for measuring the bio-information, the outputter is configured to output a visual indication to the user about a magnitude of a force to be applied to the pulse wave sensor by the object, and indicate to the user a magnitude of the force being applied to the pulse wave sensor by the object while the pulse wave sensor is measuring a pulse wave signal.",A61B,"The apparatus described in the claim is designed for obtaining bio-information using a pulse wave sensor that emits multi-wavelength light and detects the reflected light from the user's object. A processor processes the detected light data to calculate changes in the volume of a blood vessel, using a ratio of absorbance coefficients of different wavelengths. This information is used to obtain bio-information. An outputter presents the bio-information to the user and provides visual indications for correct sensor placement and force exertion during measurement."
11213217,A physiological detection system including an array sensor and a processing unit is provided. The array sensor is configured to output array PPG signals. The processing unit is configured to construct a 3D energy distribution according to the array PPG signals to accordingly identify different microcirculation states.,Physiological detection system and operating method thereof,"A physiological detection system, arranged in an electronic device, and configured to detect a change of skin microcirculation, the physiological detection system comprising: a light source configured to be arranged facing a skin area of a user to irradiate the skin area; a photosensitive array including a plurality of photosensitive pixels arranged in an array and configured to be arranged facing the skin area of the user, wherein each of the plurality of photosensitive pixels is configured to output a plurality of brightness signals as a photoplethysmography (PPG) signal by continuously detecting light from the skin area; and a processing unit connecting to the photosensitive array to receive the PPG signals and configured to convert the PPG signals of the plurality of photosensitive pixels into a plurality of frequency domain data to generate a 3D energy distribution of the frequency domain data associated with a heartbeat frequency, calculate a variance of the 3D energy distribution as a variation value and calculate an average value of the 3D energy distribution of the frequency domain data, identify different microcirculation states according to a change of the variation value and a change of the average value, and notify the user of the identified microcirculation states through the electronic device using images or sound.",A61B,"The invention disclosed herein relates to a physiological detection system integrated into an electronic device. The system is designed to detect changes in skin microcirculation. It comprises a light source positioned towards a skin area of a user for irradiation, and a photosensitive array consisting of multiple photosensitive pixels arranged in an array and facing the skin area. Each photosensitive pixel is capable of continuously detecting light from the skin and outputting multiple brightness signals as a photoplethysmography (PPG) signal. A processing unit, connected to the photosensitive array, receives the PPG signals and converts them into frequency domain data to generate a 3D energy distribution associated with a heartbeat frequency. The processing unit calculates the variance and average values of the energy distribution and identifies different microcirculation states based on variations in these values. The user is notified of the identified microcirculation states through the electronic device using images or sound."
11213218,"A sensor is configured for measuring skin conductance. An amplifier is used to convert the skin conductance into an analog output voltage which is then converted into the digital domain by an analog-to-digital converter, so that an increase in the tonic skin conductance and the phasic skin conductance response are obtained in the digital domain. The amplifier has a non-linear logarithmic gain, with a decreasing gain for increasing skin conductance values. The sensor enables detection of increases in both tonic and phasic signals over a wide range of skin conductance. This allows the use of a lower resolution, and therefore lower cost, analog-to-digital converter.",Measurement of skin conductance,"A sensor for measuring skin conductance, comprising: an amplifier, wherein the amplifier is configured to convert the skin conductance into an analog output voltage; an analog to digital converter, wherein the analog to digital converter is configured to convert the analog output voltage to a digital output signal; and a digital processor, wherein the digital processor is configured to extract a phasic skin response from the digital output signal and increases in a tonic skin response, wherein the amplifier has a logarithmic gain for generating an output signal which is a logarithm of the skin conductance, with a decreasing gain for increasing skin conductance values, wherein the digital processor is adapted to extract the phasic skin response as a period of monotonic rise of the skin conductance with a rise time between a minimum and a maximum value, and wherein the digital processor is adapted to identify increases in the tonic skin response as a rise of the skin conductance with a rise time longer than the maximum value and when no phasic skin response has been extracted.",A61B,"The sensor for measuring skin conductance described in the patent claim includes an amplifier, an analog to digital converter, and a digital processor. The amplifier converts skin conductance into an analog output voltage with a logarithmic gain that generates an output signal representing the logarithm of the skin conductance. The analog to digital converter then converts this analog output voltage to a digital signal. The digital processor is responsible for extracting both phasic and tonic skin responses from the digital output signal. Phasic skin responses are identified as periods of monotonic rise in skin conductance with a rise time between a minimum and maximum value, while increases in tonic skin responses are detected as rising skin conductance with a longer rise time and in the absence of a phasic response."
11213219,"Example methods, apparatus/systems and articles of manufacture for determining intensity of a biological response to a presentation are disclosed. An example method includes accessing galvanic skin response (GSR) data obtained from a subject while exposed to a presentation. The GSR data includes a plurality of trough-to-peak instances. The example method includes generating a GSR intensity profile by assigning trough-to-peak scores to corresponding ones of the trough-to-peak instances, defining a plurality of time windows, and assigning window scores to corresponding ones of the time windows based on the trough-to-peaks scores of the trough-to-peak instances occurring within the corresponding time windows. The example method also includes determining an effectiveness of the presentation based on the window scores of the GSR intensity profile.",Determining intensity of a biological response to a presentation,"A system to modify media content based on physiological changes to a subject's skin, the system comprising: a galvanic skin response (GSR) sensor to gather GSR data from the subject during a period of time while the subject is exposed to the media content; and a processor communicatively coupled to the GSR sensor, the processor to: define a plurality of time windows in the period of time, the plurality of time windows including: a first time window having a duration of a first time period, a second time window having a duration of the first time period, the second time window commencing a second time period after the first time window commences, the first time period greater than the second time period, the second time window commencing prior to an end of the first time window, and the first and second time windows partially overlap, and a third time window having a duration of the first time period, the third time window commencing the second time period after the second time window commences, the third time window commencing prior to an end of the second time window, the second and third time windows partially overlap, and the time windows having respective start times and ends times; determine a first score based on one or more spikes in the GSR data occurring during the first time window, the first score different than a value associated with the GSR data at a start time of the first time window; determine a second score based one or more spikes in the GSR data occurring during the second time window; determine a third score based one or more spikes in the GSR data occurring during the third time window; generate a GSR intensity profile, the GSR intensity profile including: the first score assigned to a time in the GSR intensity profile that corresponds to the start time of the first time window; the second score assigned to a time in the GSR intensity profile that corresponds to a start time of the second time window; and the third score assigned to a time in the GSR intensity profile that corresponds to a start time of the third time window; identify, based on the GSR intensity profile, an element of the media content corresponding to a level of GSR satisfying a threshold; and modify the element of the media content to create a modified media content.",A61B,"The present invention discloses a system for modifying media content based on physiological changes in a subject's skin. The system includes a galvanic skin response (GSR) sensor to collect GSR data from the subject while exposed to the media content, and a processor connected to the GSR sensor. The processor defines multiple time windows during the data collection period, analyzes spikes in the GSR data within each time window to determine scores, and generates a GSR intensity profile based on the scores. The system then identifies specific elements of the media content associated with GSR levels that exceed a threshold and modifies these elements to create customized media content."
11213220,"A method for determining MRI biomarkers for in vivo issue includes the steps of obtaining raw data concerning the in vivo tissue from a MRI machine; processing the raw data to obtain parameter maps; when applicable, registering images such that the exact same tissue at serial points can be analyzed; applying a grid over a region of interest to create sub-regions of interest (SROIs); inserting parameter measures for each SROI into a spreadsheet program to create a large 3D data matrix; applying standard big-data analytics including data mining and statistics of matrix measures to find patterns of measurement values or measure changes (which may include established biomarkers). A medical imaging software program is used to obtain the parameter maps from the raw data and place multiple grids over the SROIs. 3D matrix measures may be data mined and analyzed using standard big-data analytics.",Method for determining in vivo tissue biomarker characteristics using multiparameter MRI matrix creation and big data analytics,"A method for determining multiple parameters in a tissue, comprising: receiving, by a computing device, multiple first parameter maps of an in vivo tissue based on raw data from a magnetic resonance imaging (MM) machine at a first time; applying a first plurality of overlapping grids over a region of interest of each of the multiple first parameter maps, by the computing device, to create multiple sub-regions of interest, wherein each of the multiple first parameter maps corresponds to a parameter of the region of interest in the tissue; obtaining, by the computing device, multiple first data parameter values for each of the sub-regions of interest from all of the multiple first parameter maps; generating, by the computing device, a first plurality of two-dimensional matrices based on the multiple first data parameter values, wherein each respective two-dimensional matrix corresponds to an MRI parameter; combining, by the computing device, the plurality of two-dimensional matrices to create a first three-dimensional multiparameter MRI array; receiving, by the computing device, multiple second parameter maps at a second time after an event; applying a second plurality of overlapping grids over a region of interest of each of the multiple second parameter maps, by the computing device, to create multiple sub-regions of interest, wherein each of the multiple second parameter maps corresponds to a parameter of the region of interest of each of the multiple second parameter maps; obtaining, by the computing device, multiple second data parameter values for each of the sub-regions of interest from the multiple second parameter maps; generating, by the computing device, a second plurality of two-dimensional matrices based on the multiple second data parameter values, wherein each respective two-dimensional matrix corresponds to an MRI parameter; combining, by the computing device, the second plurality of two-dimensional matrices to create a second three-dimensional multiparameter MRI array; subtracting, by the computing device, the first three-dimensional multiparameter MRI array from the second three-dimensional multiparameter MRI array to obtain one or more combinations of parameter changes; and determining patterns of characteristics and change from the one or more combinations of parameter changes, wherein the patterns of characteristics and change comprise multiple identified tissue biomarkers for determining a diagnosis.",A61B,"The abstract for the given patent claim is as follows:

The disclosed method involves determining multiple parameters within a tissue using magnetic resonance imaging (MRI) data. The method includes receiving initial parameter maps from an MRI machine at a first time, dividing the maps into sub-regions of interest, extracting data parameter values, creating two-dimensional matrices, combining them into a three-dimensional multiparameter MRI array, and repeating the process at a later time to obtain a second multiparameter MRI array. The subsequent step involves subtracting the initial array from the second array to identify parameter changes, which are then analyzed to determine tissue biomarkers for diagnosing various conditions. This method enables the comprehensive assessment of tissue characteristics and changes over time using MRI data."
11213221,"A method for pulmonary testing includes, while a patient inspires through the testing device, injecting a test gas at a selected flowrate toward an open end of the testing device. The method also includes measuring a flow rate of the inspired gas, which comprises the test gas. The method further includes measuring a concentration of a selected test gas component in the inspired gas.",Method and apparatus for analyzing pulmonary performance,"A method for performing a pulmonary test, comprising: while a patient inspires through a testing device such that the patient causes a stream of gas to flow from an open end of the testing device and through the testing device, injecting a test gas into the stream of gas via an injector directed towards the open end of the testing device, the injection of the test gas controlled by a processor, wherein, for a time interval, a volume of the test gas injected into the stream of gas is greater than a volume of gas inspired by the patient, and wherein the time interval comprises a plurality of successive sampling time intervals; measuring, using a gas flow sensor, a flow rate of the inspired gas, the inspired gas including at least a portion of the test gas; measuring a concentration of the test gas in the inspired gas; and injecting, for each sampling time interval from the plurality of successive sampling time intervals, a volumetric flow rate of the test gas that is greater than a volumetric flow rate of gas inspired by the patient.",A61B,"The patent claim describes a method for conducting a pulmonary test using a testing device. The method involves injecting a test gas into the stream of gas while a patient breathes through the device, with the injection controlled by a processor. The test gas is injected in a volume greater than the inspired gas, and the process involves measuring the flow rate and concentration of the test gas in the inspired gas. Additionally, the method includes injecting a higher volumetric flow rate of the test gas compared to the gas inspired by the patient for each sampling time interval."
11213222,"A method and apparatus to determine residual long volume of a subject is disclosed. Physical characteristics of water in a pool and surrounding air barometric pressure is determined. A body of the subject is completely submerged in the pool of water at a known depth and exhales. The subject then moves to a shallower depth in the water and completely exhales air into an air measuring device. The residual lung volume is then determined and displayed based on the water characteristics, barometric air pressure, the amount of air exhaled into the air measuring device, and the depths of the subject during exhalation.",Method and system for determining residual lung volume,"A method for determining with a lung volume computing device a residual lung volume in a body of a subject comprising: determining, with an air pressure measurement device, ambient air pressure; determining, with a water density measurement device, water density of water in a pool; submerging the subject in a pool of water at a first depth; completely exhaling air by the subject at the first depth; moving the subject to a shallower second depth; exhaling air, expanded in the body of the subject resulting from moving from the first depth to the second depth, into an air volume measuring device used to measure a volume of air exhaled by the subject as the body of the subject is submerged below the surface of the water at the second depth; receiving with the lung volume computing device a) the determined ambient air pressure from the air pressure measurement device, b) the determined water density measurement device water density of water in the pool, c) the first and second depth, and d) the volume of air exhaled by the subject as measured with the air volume measuring device; and determining, with the lung volume computing device, a residual lung volume (V1) of the subject based on the received a) determined ambient air pressure, b) the determined water density, c) the first and second depth, and d) the measured volume of air exhaled by the subject into the air volume measuring device (MVOA).",A61B,"The abstract for the given claim is as follows:

This patent claim describes a novel method for determining the residual lung volume in a subject using a lung volume computing device. The method involves measuring ambient air pressure, water density in a pool, and subject depth while the subject exhales air at varying depths in the pool. The exhaled air volume is measured and input into the lung volume computing device along with the other parameters to calculate the residual lung volume of the subject. This innovative approach offers a non-invasive and efficient way to measure lung volume with potential applications in medical diagnostics and research."
11213223,"Aspects of the subject disclosure may include, for example, obtaining a first plurality of circumference measurements, each of the first plurality of circumference measurements corresponding to a first circumference around a limb of a person at a respective one of a plurality of locations of the limb, each of the first plurality of circumference measurements being obtained from a respective one of a plurality of elastic measurement elements that is positioned at a respective one of the locations; determining, based upon the first plurality of circumference measurements, a first geometric profile along a length of the limb; and outputting data representing the first geometric profile. Other embodiments are disclosed.",Method and apparatus for limb circumference measurement,"A device comprising: a sleeve having a length that spans from a first end of the sleeve to a second end of the sleeve, the sleeve having a first non-expanded circumference at a first location along the length of the sleeve, and the sleeve having a second non-expanded circumference at a second location along the length of the sleeve; a first elastic measurement element attached to the sleeve at the first location, the first elastic measurement element traversing a first portion of the first non-expanded circumference; a second elastic measurement element attached to the sleeve at the second location, the second elastic measurement element traversing a second portion of the second non-expanded circumference; a processing system including a processor; and a memory that stores executable instructions that, when executed by the processing system, facilitate performance of operations, the operations comprising: obtaining, from the first elastic measurement element, a first value representative of a first expanded circumference of the sleeve at a point in time when the sleeve is disposed on a limb of a person; obtaining, from the second elastic measurement element, a second value representative of a second expanded circumference of the sleeve at the point in time when the sleeve is disposed on the limb of the person; determining, based upon the first value and the second value, a geometric profile along the limb; and outputting, to a computing device, data representing the geometric profile, the outputting of the data to the computing device enabling the computing device to present via a display a graphic visualization of a difference between the geometric profile and another geometric profile of the limb of the person that had been determined at another point in time that is different from the point in time at which the geometric profile had been determined.",A61B,"The device described in the claim is a sleeve with elastic measurement elements attached at different locations along its length. These elements measure the expanded circumference of the sleeve when it is worn on a person's limb. A processing system with a processor and memory calculates the geometric profile of the limb based on the measurements obtained. The data representing the profile can be output to a computing device for graphic visualization, comparing the current profile to a previous one for monitoring changes over time."
