patent_id,patent_abstract,patent_title,claim_text,cpc_subclass,generated_abstract
11213209,"To obtain an absorption distribution from a detected signal with a practical device. Light is applied to a subject, and a photoacoustic signal generated in the subjectA photoacoustic is detected. From the detected photoacoustic signal, a light differential waveform, which is a differential waveform of a temporal waveform of the light applied to the subject, is deconvolved. As a result of this deconvolution, an absorption distribution is obtained.",Device and method for processing photoacoustic signal,"A photoacoustic image generation apparatus comprising: a light source that applies a light to a subject according to a light intensity signal I(t); an ultrasound probe that detects a photoacoustic signal generated in the subject; and a photoacoustic signal processing circuitry that is configured to: obtain a light differential waveform I′(t) by differentiating the light intensity signal I(t) in time according to a formula I′(t)=d/dt I(t), the light differential waveform being a differential waveform of a temporal wave form of light intensity of the light applied to the subject; apply a first Fourier transform to the photoacoustic signal to obtain a Fourier transformed photoacoustic signal; apply a second Fourier transform to the light differential waveform to obtain a Fourier transformed light differential waveform; calculate a reciprocal of the Fourier transformed light differential waveform to obtain an inverse filter; apply the inverse filter to the Fourier transformed photoacoustic signal to obtain a filtered signal; and apply an inverse Fourier transform to the filtered signal to obtain a light absorption distribution of the subject.",A61B,"An image is an image of an image of an image being constructed by the act of generating images. The act of generating is made according to the following principles. The first principle is: (i) to generate images, (ii) to generate images, (iii) to generate images, (iv) for each an image, the resulting image, (v) for each image, the derivative image, and (vi) for each one of all derived images. As mentioned, the first principle has two components. Firstly, it is to generate images as a result of a pattern. In this way, the term 'image' is related to the symbol 'image', and 'pattern' is related to the term 'image' and its derivatives. In accordance with this rule, the first principle generates images. As mentioned, the term 'image' is related to the symbol 'image', and 'pattern' is related to the term 'image' and its derivatives. Secondly, it is to generate images in the image form. In this way, the term 'image' is related to the term 'image', and 'pattern' is related to the term 'image' and its derivatives. Once a process is complete the term 'image' is referred to more generally as the expression 'image"
11213210,"Non-invasive methods for accurately classifying Coronary Artery Disease (CAD) is a challenging task. In the present disclosure, a two stage classification is performed. In the first stage of classification, a metadata based rule engine is utilized to classify a subject into one of a confirmed CAD subject, a CAD subject and a non-CAD subject. Here, a set of optimal parameters are selected from a set of metadata associated with the subject based on a difference in frequency of occurrence of the CAD among a disease population and a non-disease population. Further, an optimal threshold associated with each optimal parameter is calculated based on an inflexion based correlation analysis. Further, the CAD subject, classified by the metadata based rule engine is further reclassified in a second stage by utilizing a set of cardiovascular signal into one of the CAD subject and the non-CAD subject.",System and method for classification of coronary artery disease based on metadata and cardiovascular signals,"A system for classification of Coronary Artery Disease (CAD) based on metadata and cardiovascular signals, the system comprising: one or more memories comprising programmed instructions and a repository for storing a set of metadata associated with a subject and a set of cardiovascular signals associated with the subject, wherein the set of cardiovascular signals comprises a Photoplethysmogram ‘PPG’ signal and a Phonocardiogram ‘PCG’ signal; one or more hardware processors operatively coupled to the one or more memories, wherein the one or more hardware processors are capable of executing the programmed instructions stored in the one or more memories; a PPG signal capturing device, a PCG signal capturing device and a CAD analysis unit, wherein the CAD analysis unit is configured to: receive, a set of metadata associated with a subject and a set of cardiovascular signal associated with the subject, wherein each metadata from the set of meta data is associated with a value; select, a set of optimal parameters from the set of metadata based on a difference in frequency of occurrence of CAD among a disease population and a non-disease population, wherein the disease population refers to the population as confirmed CAD subjects and the non-disease population refers to the population as non-CAD subjects; compute, an optimal threshold for each optimal parameter from the set of optimal parameters by utilizing an inflexion point based correlation analysis, wherein the inflexion point based correlation analysis is derived from the set of metadata based on a difference in frequency of occurrence of CAD among a disease population and a non-disease population; classify, the subject by utilizing a metadata based rule engine into a category among a plurality of categories, wherein the plurality of categories comprising a confirmed CAD subject, a CAD subject and a non-CAD subject, wherein the metadata based rule engine is constructed by utilizing the set of optimal parameters and the optimal threshold associated with each optimal parameter; and reclassify, the CAD subject into one of the confirmed CAD subject and the non-CAD subject based on a combination of a Photoplethysmogram ‘PPG’ signal classifier and a Phonocardiogram ‘PCG’ signal classifier in parallel, wherein the CAD analysis unit is configured to reclassify the CAD subject into one of the confirmed CAD subjects and the non-CAD subjects by utilizing the PPG signal classifier and the PCG signal classifier in parallel by: receiving the set of cardiovascular signals associated with the CAD subject, wherein the set of cardiovascular signals comprises the PPG signal and the PCG signal; extracting a set of PPG signal parameters from the PPG signal and a set of Phonocardiogram ‘PCG’ signal parameters from the PCG signal in parallel; calculate a first confidence score and a second confidence score in parallel, wherein the first confidence score is obtained by utilizing the PPG signal classifier and the second confidence score is obtained by utilizing the PCG signal classifier, wherein the set of PPG signal parameters are classified by utilizing the PPG signal classifier to obtain the first confidence score, and the set of PCG signal parameters are classified by utilizing the PCG signal classifier to obtain the second confidence score; and reclassifying the CAD subject into one of the confirmed CAD subject and the non-CAD subject by selecting a highest confidence score among the first confidence score and the second confidence score.",A61B,Error or empty
11213211,An ambulatory medical device comprises: a sensing component to be disposed on a patient for detecting a physiological signal of the patient; and monitoring and self-test circuitry configured for detecting a triggering event and initiating one or more self-tests based on detection of the triggering event. The ambulatory medical device senses the physiological signal of the patient substantially continuously over an extended period of time.,Systems and methods for testing a medical device,"An ambulatory medical device configured to perform self-testing in response to update instructions, the ambulatory medical device comprising: ECG electrodes configured to be coupled to a patient for detecting an ECG signal of the patient substantially continuously over an extended period of time; a network interface; and at least one processor operably coupled to the network interface and the ECG electrodes, the at least one processor configured to: establish a connection to a remote server via the network interface, receive at least one update instruction from the remote server to update operation of the ambulatory medical device, the at least one update instruction comprising one or more updated operating parameters of the ambulatory medical device, update the operation of the ambulatory medical device based upon the at least one update instruction by updating at least one component of the ambulatory medical device to operate based upon the one or more updated operating parameters of the ambulatory medical device, initiate at least one self-test of the at least one updated component of the ambulatory medical device in response to the update instruction, and output a set of test results based upon the at least one self-test.",A61B," The aim of design of this invention is not to be able to produce synthetic and functionally comparable products, but to avoid designing product designs or producing ""new"" products based on an abstract, but the invention may be easily accomplished by incorporating such products in an open platform, for example, a hardware component and/or software component, for example, a medical device and/or instrumentation system in an open and/or proprietary manner, or for a non-proprietary product platform, such as a software/software product. The invention, having the following features:A motor (a motor is a type of apparatus capable of carrying a predetermined amount of movement, such as a car, motorcycle, airplane, or other similar apparatus), that can be controlled with a computer without a computer;a computer, which can be used to perform computer programs or modify computer systems;a computer system used to communicate with such a computer; and

The invention may also be made to operate upon a computer without having a computer installed on it, in one of the manner described.

Other aspects of the invention, e.g., the invention is illustrated in FIG. 1 ;the invention is explained in more detail in the context of the reference section of the U.S. patent application for the invention, which"
11213212,"An apparatus for measuring blood pressure, and a method for measuring blood pressure by using the same are disclosed. The disclosed method for measuring blood pressure comprises the steps of: calculating pulse wave transit time; measuring vascular compliance; and measuring systolic blood pressure and diastolic blood pressure by using the pulse wave transit time and the vascular compliance, wherein the vascular compliance can be measured respectively in at least two or more different hand shape poses.","Apparatus for measuring blood pressure, and method for measuring blood pressure by using same","A blood pressure measuring method using a wrist-wearable apparatus including a photo-plethysmograph (PPG) sensor, an electrocardiogram (ECG) sensor, and a pressure sensor, the method comprising: obtaining a first waveform using the PPG sensor and a second waveform using the ECG sensor; obtaining a pulse transit time (PTT) based on the first waveform and the second waveform; obtaining an arterial stiffness index (ASI) based on a pressure difference between a first pressure detected at a wrist of a user using the pressure sensor when a hand of the user wearing the apparatus is in a first hand shape and a second pressure detected at the wrist of the user using the pressure sensor when the hand of the user is in a second hand shape different from the first hand shape; obtaining systolic blood pressure of the user and diastolic blood pressure of the user using the obtained PTT and the obtained ASI; and outputting the obtained systolic blood pressure and diastolic blood pressure.",A61B,"

This process involves a method as follows:A method of obtaining a first waveform corresponding to the first power of the PPG sensor by a third person who reads the physical data from the PPG sensor with the electrocardiogram (e.g., a blood pressure reading of 100 beats/100 beats corresponds with the first power of the PPG sensor); providing a pulse transit time (PTT) and a measurement of arterial stiffness index (ASI); obtaining voltage and temperature, respectively, and inputting this information to the PPG sensor such that the PPG sensor can calculate a second waveform to be transmitted using the PPG sensing and the sensor can calculate a pulse data interval (r, e) based upon the PPG sensor received, then transmit this data from the PPG sensing to the electronic device; and for each pulse transit time, producing the second waveform by converting it to the second input value by the system inputting all the first parameters, including the power and pulse transit time.

Here, an example is taken of an individual who uses his current mobile phone for the first time while using the PPG sensor. The user does not take the PPG sensor with him at the beginning or if the power and pulse transit times are taken in advance of each other, nor does he receive the correct signals or"
11213213,"A combined optical coherent tomography (OCT) pressure sensor system includes an optical cable comprising a single-mode core and a multi-mode core. An OCT optical imaging sensor near a distal end of the optical cable can be inserted into a lumen of a living being. First light exiting a distal end of the single-mode core illuminates an interior of the lumen. The OCT optical imaging sensor acquires image information about the interior of the lumen and transmits an optical signal carrying the image information into the distal end of the single-mode core, toward a proximal end of the single-mode core. An optical pressure sensor attached near the OCT optical imaging sensor receives second light from the distal end of the optical cable, senses ambient pressure within the lumen and transmits an optical signal indicative of the ambient pressure into a distal end of the multi-mode core, toward a proximal end of the multi-mode core.",Systems and methods of combined optical coherence tomography and pressure measurement,"A combined medical sensor system comprising: an optical cable comprising: (a) a single-mode light-carrying region extending from a proximal end of the optical cable to a distal end of the optical cable and (b) a multi-mode light-carrying region extending from the proximal end of the optical cable to the distal end of the optical cable, wherein the multi-mode light-carrying region is not an outer-most cladding; an optical coherent tomography (OCT) optical imaging sensor attached proximate the distal end of the optical cable and configured to: (a) be inserted into a lumen of a living being, (b) receive first light exiting a distal end of the single-mode light-carrying region, (c) use the first light to illuminate an interior portion of the lumen, (d) acquire image information about the interior portion of the lumen and (e) transmit an optical signal carrying the image information into the distal end of the single-mode light-carrying region, toward a proximal end of the single-mode light-carrying region; and an optical pressure sensor attached proximate the OCT optical imaging sensor and configured to: (a) receive second light from the distal end of the optical cable, (b) sense ambient pressure within the lumen and (c) transmit an optical signal indicative of the ambient pressure into a distal end of the multi-mode light-carrying region, toward a proximal end of the multi-mode light-carrying region.",A61B," A combination of a digital camera with an optical fiber optics fiber optic system and a single sensor system comprises: a plurality of digital cameras having a sensor at both the front and side of the head end, a plurality of images of which are displayed in a visual matrix and images of which can be viewed from the front end: a digital camera with a camera at both the front end and side, a plurality of frames of which are displayed in a matrix and images of which can be viewed from the front end: a plurality of digital cameras having a sensor of first magnitude resolution and a high resolution and a low resolution and a high resolution and a low resolution with the first pixel being received from the front end of the first pixel: a digital camera with a camera at first magnitude resolution, an optical sensor having at least one and at least"
11213214,An electronic blood pressure monitor of the present invention includes a blood pressure measurement cuff that is to be worn on a measurement site of a measurement subject. The electronic blood pressure monitor includes a blood pressure measurement unit that measures a blood pressure value of the measurement subject using the cuff. The electronic blood pressure monitor includes an external compression detection unit that detects whether or not there was external compression on the cuff during blood pressure measurement performed by the blood pressure measurement unit.,Electronic blood pressure monitor,"An electronic blood pressure monitor, comprising: a cuff for blood pressure measurement configured to be worn on a measurement site of a measurement subject; a display; and a programmed processor, wherein the programmed processor operates as a reference data acquisition unit to increase pressure in the cuff and calculate a reference cuff compliance that is to serve as a reference, in a state in which the cuff is worn on the measurement site and there is no external compression, the programmed processor operates as a blood pressure measurement unit to measure a blood pressure value of the measurement subject using the cuff, the programmed processor operates as an external compression detection unit to detect whether or not there was external compression on the cuff during a blood pressure measurement performed by the programmed processor operator as the blood pressure measurement unit, when operating as the external compression detection unit, the programmed processor calculates cuff compliances, each of which is an amount of air that is to be pumped into the cuff and is needed to increase pressure in the cuff per unit pressure, in every one of a plurality of pressure intervals that each has a predetermined range of pressure in a pressure increase process of the cuff during the blood pressure measurement, the programmed processor calculates a compliance ratio between each cuff compliance calculated during the blood pressure measurement and the reference cuff compliance, the programmed processor determines whether or not there is external compression on the cuff according to whether or not the cuff compliance ratios have a peak in a second pressure region in which the pressure of the cuff is 40 mmHg or more and 120 mmHg or less, and the programmed processor operates as a notification unit to output, to the display, compression information that indicates a result of determining whether or not there is external compression in correspondence with the blood pressure value, and the display is controlled by the programmed processor to display the compression information in correspondence with the blood pressure value on a display screen.",A61B,"A blood pressure reader and a blood pressure monitoring device is connected into an apparatus for monitoring a patient's breathing level using air. The air pressure from patient's abdominal area is maintained constant under pressure by a pulsed pump of a system of sensors that is controlled by a computer. Using the data available from the data in the sensor sensor system through the system of sensors (a sensor on the heart's surface) and a number of sensors that, at a later time, are controlled by a computer (either from, for example, a thermotherapeutic device or from a monitoring system that has"
11213215,"Systems and methods for clinical neuronavigation in accordance with embodiments of the invention are illustrated. One embodiment includes a method for generating a brain stimulation target, including obtaining functional magnetic resonance imaging (fMRI) image data of a patient's brain, where brain imaging data describes neuronal activations within the patient's brain, determining a brain stimulation target by mapping at least one region of interest to the patient's brain, locating functional subregions within the at least one region of interest based on the fMRI image data, determining functional relationships between at least two brain regions of interest, generating parameters for each functional subregion, generating a target quality score for each functional subregion based on the parameters and selecting a brain stimulation target based on its target quality score and the patient's neurological condition.",Systems and methods for clinical neuronavigation,"A method for generating a brain stimulation target, comprising: obtaining imaging data of a patient's brain, where the imaging data describes neuronal activations within the patient's brain; determining a brain stimulation target by: identifying a region of interest within the patient's brain using the imaging data; identifying a plurality of regions of the patient's brain receptive to focal neuromodulation; determining functional relationships between the region of interest and each region in the plurality of regions using the imaging data; generating a target quality score for each region in the plurality of regions indicating connectivity strength between the region of interest and the respective region in the plurality of regions; selecting at least one region in the plurality of regions as a brain stimulation target based on the at least one region's target quality score; and treating a neurological condition of the patient by delivering neurostimulation to the selected at least one region.",A61B," The invention is a method for detecting and controlling neuronal activity in the patient by using imaging data. In a patient with multiple types of cerebral palsy or multiple types of cerebral palsy, the patient has several types of cognitive deficits. The patient typically experiences difficulty with recognizing and perceiving his/her cognitive capabilities. To learn how to perform a task in order to perform cognitive tasks, these types of cognitive impairments are referred to as behavioral deficits. On the other hand, to learn to recognize the cognitive abilities of the patient, a patient with different cognitive functions may have different cognitive impairments. In order to achieve the same level of cognitive performance, a patient with different cognitive impairments may have different behavioral impairments. The following are some examples of individual cognitive impairments that a patient may have. These include:A. Lack of clear communication or self-control of mental state (i.e., mental disorder, emotional state, mental illness); B. Obsessive-compulsive disorder; and C. Impaired social communication or self-control of mental state (i.e., emotional state).B. Impotence, irritability, and social isolation; C. Obsessive-compulsive disorder; and D. Impaired socialization of the patient.C. Disorganization and inability to deal with his/her body and personal emotions; D. Lack of interest in the patient with autism and others; and E. Impotence and lack of social control of other mental states of the patient. C. Disorganization"
11213216,"An apparatus for obtaining bio-information may include a pulse wave sensor including a light source and a detector. The light source is configured to emit multi-wavelength light to an object of interest and the detector is configured to detect light reflected from the object. In addition, the apparatus may include a processor configured to obtain a change in volume of a blood vessel based on one or more of quantity of detected multi-wavelength light and absorbance coefficients of respective wavelengths of the multi-wavelength light and obtain bio-information based on the measured change in volume of the blood vessel.",Apparatus and method for obtaining bioinformation,"An apparatus for obtaining bio-information, comprising: a pulse wave sensor comprising a light source and a detector, the light source configured to emit multi-wavelength light to an object of a user, the detector configured to detect the multi-wavelength light reflected from the object; a processor configured to obtain a change in volume of a blood vessel based on a difference between a value, obtained by multiplying a quantity of detected light of a first wavelength of the multi-wavelength light by a ratio of an absorbance coefficient of the first wavelength and an absorbance coefficient of a second wavelength of the multi-wavelength light, and a quantity of detected light of the second wavelength, and obtain the bio-information based on the change in volume of the blood vessel, and an outputter configured to, under a control of the processor, output the obtained bio-information to the user, wherein upon receiving a request for measuring the bio-information, the outputter is configured to output a visual indication to the user about a magnitude of a force to be applied to the pulse wave sensor by the object, and indicate to the user a magnitude of the force being applied to the pulse wave sensor by the object while the pulse wave sensor is measuring a pulse wave signal.",A61B," The pulse wave sensor is a type of pulse wave sensor. Each pulse wave sensor, comprising the pulses of a first wavelength of the multi-wavelength light being amplified by the head units present in the head unit of the pulsed circuit, is a pulse wave sensor, comprising the pulse wave sensor as at the moment the pulse wave sensors are generated, and the pulses are of different frequencies, or frequencies corresponding to different frequencies, in that as the pulses become more complex, so that at one time the individual pulse wave sensors are generated to increase the power output to a user while at another time to a user the pulses are stored in the user's body, and the data transmitted at this time is propagated for a user's health control in addition to its power, and so on and so forth. As with the first type of pulse wave sensor and so on, at different times in time or in other stages the energy being transferred is expressed by a specific unit of mass in terms of a mass of the pulses. The specific unit of mass represents the number of pulse units involved in a calculation of the input pulse wave and in the calculations, each pulse unit has a value"
11213217,A physiological detection system including an array sensor and a processing unit is provided. The array sensor is configured to output array PPG signals. The processing unit is configured to construct a 3D energy distribution according to the array PPG signals to accordingly identify different microcirculation states.,Physiological detection system and operating method thereof,"A physiological detection system, arranged in an electronic device, and configured to detect a change of skin microcirculation, the physiological detection system comprising: a light source configured to be arranged facing a skin area of a user to irradiate the skin area; a photosensitive array including a plurality of photosensitive pixels arranged in an array and configured to be arranged facing the skin area of the user, wherein each of the plurality of photosensitive pixels is configured to output a plurality of brightness signals as a photoplethysmography (PPG) signal by continuously detecting light from the skin area; and a processing unit connecting to the photosensitive array to receive the PPG signals and configured to convert the PPG signals of the plurality of photosensitive pixels into a plurality of frequency domain data to generate a 3D energy distribution of the frequency domain data associated with a heartbeat frequency, calculate a variance of the 3D energy distribution as a variation value and calculate an average value of the 3D energy distribution of the frequency domain data, identify different microcirculation states according to a change of the variation value and a change of the average value, and notify the user of the identified microcirculation states through the electronic device using images or sound.",A61B,"A physical and functional imaging system is to display the visual perception and physiological activity of different types of humans in accordance with a system for the first time to obtain information from different parts of the body such as the brain. On the assumption that the brain produces many different states of arousal, its activity changes from time to time depending on the body situation, such as:

A physical and functional imaging system for different body conditions. In one case this is provided by a functional MRI machine, or in another case by a non-funeral apparatus in which different physical and functional parameters are produced. In the first example, the brain is presented in an operating room in a room that is in the body condition, with four main conditions—a warm, a cold, a hard, a soft, a cold, and a light. In the second example, the body condition is presented in the operating room: a soft person faces the cold person and it is warm-to the right of the heart and there is about 10 degrees of motion to the left of the heart. At this location, the person is awake; at the temperature of the operating room room, it is on or around the skin. In"
11213218,"A sensor is configured for measuring skin conductance. An amplifier is used to convert the skin conductance into an analog output voltage which is then converted into the digital domain by an analog-to-digital converter, so that an increase in the tonic skin conductance and the phasic skin conductance response are obtained in the digital domain. The amplifier has a non-linear logarithmic gain, with a decreasing gain for increasing skin conductance values. The sensor enables detection of increases in both tonic and phasic signals over a wide range of skin conductance. This allows the use of a lower resolution, and therefore lower cost, analog-to-digital converter.",Measurement of skin conductance,"A sensor for measuring skin conductance, comprising: an amplifier, wherein the amplifier is configured to convert the skin conductance into an analog output voltage; an analog to digital converter, wherein the analog to digital converter is configured to convert the analog output voltage to a digital output signal; and a digital processor, wherein the digital processor is configured to extract a phasic skin response from the digital output signal and increases in a tonic skin response, wherein the amplifier has a logarithmic gain for generating an output signal which is a logarithm of the skin conductance, with a decreasing gain for increasing skin conductance values, wherein the digital processor is adapted to extract the phasic skin response as a period of monotonic rise of the skin conductance with a rise time between a minimum and a maximum value, and wherein the digital processor is adapted to identify increases in the tonic skin response as a rise of the skin conductance with a rise time longer than the maximum value and when no phasic skin response has been extracted.",A61B,"This invention is being implemented in the following embodiments for a particular embodiment that, when the phasic skin response is received between the first and subsequent iterations, provides a biometric system (included herein herein), wherein a skin sensitivity and skin conductance data are transmitted across the biometrics data path to the biometric system via the skin sensitivity and skin conductance data path from the biometric system to the skin sensitive and skin conductance data path from the biometric system to the biometric system as a whole, or from an analog computer to an appropriate computer processor. The biometric system may also transmit and receive data via the biometrics data path.

Beware, for example, that the skin sensitivity in the system may vary depending upon the system, whether the system is connected to an internet or on a mobile device or laptop. The biometric system may also differ in terms of skin response. The biometrics network may be able to transmit data in different ways depending upon different hardware, and this may cause variation of the skin sensitivity in the system.

Beware, the skin sensitivity may differ in any way not specified. The skin sensitivity may vary for the various types of devices and various biometric systems. For example, biometric systems may transmit skin responses to a computer using the method described herein but may vary depending upon the features"
11213219,"Example methods, apparatus/systems and articles of manufacture for determining intensity of a biological response to a presentation are disclosed. An example method includes accessing galvanic skin response (GSR) data obtained from a subject while exposed to a presentation. The GSR data includes a plurality of trough-to-peak instances. The example method includes generating a GSR intensity profile by assigning trough-to-peak scores to corresponding ones of the trough-to-peak instances, defining a plurality of time windows, and assigning window scores to corresponding ones of the time windows based on the trough-to-peaks scores of the trough-to-peak instances occurring within the corresponding time windows. The example method also includes determining an effectiveness of the presentation based on the window scores of the GSR intensity profile.",Determining intensity of a biological response to a presentation,"A system to modify media content based on physiological changes to a subject's skin, the system comprising: a galvanic skin response (GSR) sensor to gather GSR data from the subject during a period of time while the subject is exposed to the media content; and a processor communicatively coupled to the GSR sensor, the processor to: define a plurality of time windows in the period of time, the plurality of time windows including: a first time window having a duration of a first time period, a second time window having a duration of the first time period, the second time window commencing a second time period after the first time window commences, the first time period greater than the second time period, the second time window commencing prior to an end of the first time window, and the first and second time windows partially overlap, and a third time window having a duration of the first time period, the third time window commencing the second time period after the second time window commences, the third time window commencing prior to an end of the second time window, the second and third time windows partially overlap, and the time windows having respective start times and ends times; determine a first score based on one or more spikes in the GSR data occurring during the first time window, the first score different than a value associated with the GSR data at a start time of the first time window; determine a second score based one or more spikes in the GSR data occurring during the second time window; determine a third score based one or more spikes in the GSR data occurring during the third time window; generate a GSR intensity profile, the GSR intensity profile including: the first score assigned to a time in the GSR intensity profile that corresponds to the start time of the first time window; the second score assigned to a time in the GSR intensity profile that corresponds to a start time of the second time window; and the third score assigned to a time in the GSR intensity profile that corresponds to a start time of the third time window; identify, based on the GSR intensity profile, an element of the media content corresponding to a level of GSR satisfying a threshold; and modify the element of the media content to create a modified media content.",A61B," The system comprises: An integrated process comprising, for example, a computer program (CPU) connected to a cellular network that identifies the location of"
11213220,"A method for determining MRI biomarkers for in vivo issue includes the steps of obtaining raw data concerning the in vivo tissue from a MRI machine; processing the raw data to obtain parameter maps; when applicable, registering images such that the exact same tissue at serial points can be analyzed; applying a grid over a region of interest to create sub-regions of interest (SROIs); inserting parameter measures for each SROI into a spreadsheet program to create a large 3D data matrix; applying standard big-data analytics including data mining and statistics of matrix measures to find patterns of measurement values or measure changes (which may include established biomarkers). A medical imaging software program is used to obtain the parameter maps from the raw data and place multiple grids over the SROIs. 3D matrix measures may be data mined and analyzed using standard big-data analytics.",Method for determining in vivo tissue biomarker characteristics using multiparameter MRI matrix creation and big data analytics,"A method for determining multiple parameters in a tissue, comprising: receiving, by a computing device, multiple first parameter maps of an in vivo tissue based on raw data from a magnetic resonance imaging (MM) machine at a first time; applying a first plurality of overlapping grids over a region of interest of each of the multiple first parameter maps, by the computing device, to create multiple sub-regions of interest, wherein each of the multiple first parameter maps corresponds to a parameter of the region of interest in the tissue; obtaining, by the computing device, multiple first data parameter values for each of the sub-regions of interest from all of the multiple first parameter maps; generating, by the computing device, a first plurality of two-dimensional matrices based on the multiple first data parameter values, wherein each respective two-dimensional matrix corresponds to an MRI parameter; combining, by the computing device, the plurality of two-dimensional matrices to create a first three-dimensional multiparameter MRI array; receiving, by the computing device, multiple second parameter maps at a second time after an event; applying a second plurality of overlapping grids over a region of interest of each of the multiple second parameter maps, by the computing device, to create multiple sub-regions of interest, wherein each of the multiple second parameter maps corresponds to a parameter of the region of interest of each of the multiple second parameter maps; obtaining, by the computing device, multiple second data parameter values for each of the sub-regions of interest from the multiple second parameter maps; generating, by the computing device, a second plurality of two-dimensional matrices based on the multiple second data parameter values, wherein each respective two-dimensional matrix corresponds to an MRI parameter; combining, by the computing device, the second plurality of two-dimensional matrices to create a second three-dimensional multiparameter MRI array; subtracting, by the computing device, the first three-dimensional multiparameter MRI array from the second three-dimensional multiparameter MRI array to obtain one or more combinations of parameter changes; and determining patterns of characteristics and change from the one or more combinations of parameter changes, wherein the patterns of characteristics and change comprise multiple identified tissue biomarkers for determining a diagnosis.",A61B,"In an MRI, the first parameters of each image are acquired with any number of steps. The first parameter of every single image corresponds to each image that had been taken with a"
11213221,"A method for pulmonary testing includes, while a patient inspires through the testing device, injecting a test gas at a selected flowrate toward an open end of the testing device. The method also includes measuring a flow rate of the inspired gas, which comprises the test gas. The method further includes measuring a concentration of a selected test gas component in the inspired gas.",Method and apparatus for analyzing pulmonary performance,"A method for performing a pulmonary test, comprising: while a patient inspires through a testing device such that the patient causes a stream of gas to flow from an open end of the testing device and through the testing device, injecting a test gas into the stream of gas via an injector directed towards the open end of the testing device, the injection of the test gas controlled by a processor, wherein, for a time interval, a volume of the test gas injected into the stream of gas is greater than a volume of gas inspired by the patient, and wherein the time interval comprises a plurality of successive sampling time intervals; measuring, using a gas flow sensor, a flow rate of the inspired gas, the inspired gas including at least a portion of the test gas; measuring a concentration of the test gas in the inspired gas; and injecting, for each sampling time interval from the plurality of successive sampling time intervals, a volumetric flow rate of the test gas that is greater than a volumetric flow rate of gas inspired by the patient.",A61B,"In the present invention, a fluid flow sensor includes a plurality of pressure gauge electrodes comprising a plurality of valves placed on each pressure gauge electrode having a pressure that is less than one meter per second. The valve pressure (i) of each valve will control the flow of the water, or

(ii) of each valve will control the flow of the fluid or fluid. In a second embodiment, the pressure gauge electrodes are placed on one electrode,

and then a plurality of pressure gauge electrodes are situated on another electrode,

and then a plurality of pressure gauge electrodes are placed on the opposite electrode, and then

a plurality of pressure gauge electrodes are placed on the opposite electrode and then

(a) there is a plurality of pressure gauge electrodes (each electrode in a pressure gauge electrode);

(b) there is a plurality of pressure gauge electrodes (each electrode in a pressure gauge electrode) that are placed between the electrodes;

and in a third embodiment, the plurality of pressure gauge electrodes are combined together, or

(c) the plurality of pressure gauge electrodes are placed in a series of pressure gauge electrodes. The plurality of pressure gauge electrodes in a series of pressure gauge electrodes will be combined or combined in ways that ensure the plurality of pressure gauge electrodes will be in a series of pressure gauge electrodes. In a further embodiment, the plurality of pressure"
11213222,"A method and apparatus to determine residual long volume of a subject is disclosed. Physical characteristics of water in a pool and surrounding air barometric pressure is determined. A body of the subject is completely submerged in the pool of water at a known depth and exhales. The subject then moves to a shallower depth in the water and completely exhales air into an air measuring device. The residual lung volume is then determined and displayed based on the water characteristics, barometric air pressure, the amount of air exhaled into the air measuring device, and the depths of the subject during exhalation.",Method and system for determining residual lung volume,"A method for determining with a lung volume computing device a residual lung volume in a body of a subject comprising: determining, with an air pressure measurement device, ambient air pressure; determining, with a water density measurement device, water density of water in a pool; submerging the subject in a pool of water at a first depth; completely exhaling air by the subject at the first depth; moving the subject to a shallower second depth; exhaling air, expanded in the body of the subject resulting from moving from the first depth to the second depth, into an air volume measuring device used to measure a volume of air exhaled by the subject as the body of the subject is submerged below the surface of the water at the second depth; receiving with the lung volume computing device a) the determined ambient air pressure from the air pressure measurement device, b) the determined water density measurement device water density of water in the pool, c) the first and second depth, and d) the volume of air exhaled by the subject as measured with the air volume measuring device; and determining, with the lung volume computing device, a residual lung volume (V1) of the subject based on the received a) determined ambient air pressure, b) the determined water density, c) the first and second depth, and d) the measured volume of air exhaled by the subject into the air volume measuring device (MVOA).",A61B,"MVOA can be defined as any of the following methods of determination of V1, a relative inhaled amount (i) based on the amount, as computed by the breath testing machine:A method is defined as:B) any of the following methods of determining the inhaled volume of a body as a result of an air pressure measurement device (B, FIG. 3 ):C) any of the following methods of determination of V1 as a result of an air pressure measurement device (C, FIGS. 3A 3A5 3C6 3C7), or of the air pressure measured as a result of the air pressure measurement:D) the amount, or volume, determined in an appropriate method (i) to calculate the volume, of the inhaled volume of the subject from:A) the breath test method described below; B) the breath test method described below; or C) any method of determining the exhaled volume or volume of the subject in accordance with"
